date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2020-12-31,Sticker | s1mple (Foil) | Berlin 2019,8.692,8.692,15.0,9.257,9.318,9.594,-0.0610348925137733,-0.0671817986692422,9.351857142857142,0.3282252835091986,8.729700000000001,0.6421333791874291,0.0474998504354024,144.0,20.571428571428573,676.0,22.53333333333333,3,12,0.0,8.884571428571428,Sticker | s1mple (Foil) | Berlin 2019,Sticker | s1mple (Foil) | Berlin 2019,0,0,1,0,0,0,,,9.216142857142858,0.36025308564159053,2.271300802954279,,,,,0.031590272686686446,
2020-12-15,Sticker | s1mple (Foil) | Boston 2018,,32.375,0.0,32.375,44.611,41.021,0.0,-0.2742821277263455,36.75057142857143,5.121992130778327,44.70246666666667,6.672027166877811,0.0936451443271212,4.0,0.5714285714285714,13.0,0.4333333333333333,1,12,1.0,45.31028571428572,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,1,,,42.48164285714286,7.668874991279239,3.5078071167204135,,,,,0.35951268433215083,
2020-12-16,Sticker | s1mple (Foil) | Boston 2018,34.223,34.223,1.0,32.375,35.892,41.021,0.0570810810810811,-0.0465006129499611,36.512142857142855,5.194738531260573,44.47586666666667,6.9045974863773845,0.0942712340361648,4.0,0.5714285714285714,14.0,0.4666666666666667,2,12,0.0,44.71271428571429,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,41.13935714285714,7.320049932649609,3.5616992783161843,,,,,0.7140241795656959,
2020-12-17,Sticker | s1mple (Foil) | Boston 2018,,34.223,0.0,34.223,44.665,41.021,0.0,-0.2337848427180119,35.020428571428575,4.001638480749135,44.24926666666666,7.122379606720092,0.0942712340361648,3.0,0.4285714285714285,14.0,0.4666666666666667,3,12,1.0,44.36700000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,1,,,39.79707142857143,6.668880501879733,3.5616992783161843,,,,,1.0872956790827946,
2020-12-18,Sticker | s1mple (Foil) | Boston 2018,36.167,36.167,1.0,34.223,44.665,41.021,0.056803903807381,-0.1902608306280084,33.806428571428576,1.1995278663044129,44.08746666666666,7.247907030002217,0.0948495337217553,4.0,0.5714285714285714,15.0,0.5,4,12,0.0,42.97714285714286,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,38.59364285714286,5.521635705353749,3.6154212708017117,,,,,1.5057693259838818,
2020-12-19,Sticker | s1mple (Foil) | Boston 2018,36.304,36.304,1.0,36.167,33.641,41.021,0.0037879835208891,0.0791593591153652,34.18685714285714,1.4769410887343608,43.93023333333333,7.362975293920854,0.0948513477805708,4.0,0.5714285714285714,16.0,0.5333333333333333,5,12,0.0,41.58728571428572,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,38.00028571428572,5.26567148802318,3.6191005595060197,,,,,1.8819988471873528,
2020-12-20,Sticker | s1mple (Foil) | Boston 2018,36.562,36.562,2.0,36.304,33.641,41.021,0.007106654914059,0.0868285722778752,34.604142857142854,1.6645006482916327,43.7816,7.464508519654859,0.0948584415064483,6.0,0.8571428571428571,18.0,0.6,6,12,0.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,37.425357142857145,4.916177167226633,3.6259929010587455,,,,,2.3037482250747003,
2020-12-21,Sticker | s1mple (Foil) | Boston 2018,,36.562,0.0,36.562,32.375,41.021,0.0,0.1293281853281853,35.202285714285715,1.5001732961119347,43.632966666666654,7.5617581266234355,0.0948584415064483,5.0,0.7142857142857143,18.0,0.6,0,12,1.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,1,,,36.85042857142857,4.460757916185683,3.6259929010587455,,,,,2.7714022944000747,
2020-12-22,Sticker | s1mple (Foil) | Boston 2018,35.599,35.599,1.0,36.562,32.375,44.985,-0.0263388217274765,0.0995830115830114,35.66285714285714,0.95861468925162,43.32009999999998,7.692389396236605,0.0932737570813794,6.0,0.8571428571428571,17.0,0.5666666666666667,1,12,0.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,36.206714285714284,3.8652012272936815,3.6000209176296853,,,,,2.4411818203108524,
2020-12-23,Sticker | s1mple (Foil) | Boston 2018,38.996,38.996,2.0,35.599,34.223,50.75,0.0954240287648531,0.1394676095023814,36.34471428571428,1.3209706079011667,42.92829999999999,7.602795205931391,0.0919116494328435,7.0,1.0,18.0,0.6,2,12,0.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,36.42842857142857,3.9341699880032572,3.688779449113603,,,,,2.0929888271150623,
2020-12-24,Sticker | s1mple (Foil) | Boston 2018,41.194,41.194,2.0,38.996,34.223,50.75,0.0563647553595241,0.203693422552085,37.34057142857143,1.8626602985394596,42.60976666666666,7.467395238338169,0.0925553864431208,9.0,1.2857142857142858,20.0,0.6666666666666666,3,12,0.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,36.1805,3.4554195726535126,3.7422780308386314,,,,,1.7483012598623093,
2020-12-25,Sticker | s1mple (Foil) | Boston 2018,,41.194,0.0,41.194,36.167,43.441,0.0,0.1389941106533581,38.05871428571429,2.2086861456069142,42.53486666666665,7.469950681378173,0.08874612539777,8.0,1.1428571428571428,19.0,0.6333333333333333,4,12,1.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,1,,,35.93257142857143,2.875719300367398,3.7422780308386314,,,,,1.348681847720433,
2020-12-26,Sticker | s1mple (Foil) | Boston 2018,,41.194,0.0,41.194,36.304,45.204,0.0,0.1346959012780961,38.75728571428572,2.314026837372817,42.40119999999999,7.456859354089138,0.0884614163239377,7.0,1.0,16.0,0.5333333333333333,5,12,2.0,41.02100000000001,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,2,,,36.472071428571425,3.1115589331564273,3.7422780308386314,,,,,0.9817843513068765,
2020-12-27,Sticker | s1mple (Foil) | Boston 2018,45.352,45.352,1.0,41.194,36.562,53.015,0.100937029664514,0.2404135441168426,40.013,3.049971662631826,42.14576666666666,7.216277034978325,0.08466798260838,6.0,0.8571428571428571,16.0,0.5333333333333333,6,12,0.0,41.51785714285715,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,1,0,0,0,,,37.30857142857143,3.7917450968018604,3.8362644410269944,,,,,0.5947491837562909,
2020-12-28,Sticker | s1mple (Foil) | Boston 2018,,45.352,0.0,45.352,36.562,53.015,0.0,0.2404135441168426,41.26871428571429,3.1774671275937334,41.89033333333333,6.958021607388762,0.08466798260838,6.0,0.8571428571428571,16.0,0.5333333333333333,0,12,1.0,42.167,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,1,,,38.2355,4.068955313855624,3.8362644410269944,,,,,0.17103730625750055,
2020-12-29,Sticker | s1mple (Foil) | Boston 2018,,45.352,0.0,45.352,35.599,53.015,0.0,0.2739683698980308,42.662,2.438176367697789,41.6349,6.680043619368563,0.08466798260838,5.0,0.7142857142857143,16.0,0.5333333333333333,1,12,2.0,42.81614285714285,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,2,,,39.16242857142857,4.109122360240524,3.8362644410269944,,,,,0.19594950030250333,
2020-12-30,Sticker | s1mple (Foil) | Boston 2018,,45.352,0.0,45.352,38.996,53.015,0.0,0.1629910760077955,43.56999999999999,2.0576763593918237,41.37946666666667,6.379765548112945,0.08466798260838,3.0,0.4285714285714285,16.0,0.5333333333333333,2,12,3.0,43.11533333333333,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,3,,,39.95735714285714,4.156270565841884,3.8362644410269944,,,,,0.19930999551756248,
2020-12-31,Sticker | s1mple (Foil) | Boston 2018,,45.352,0.0,45.352,41.194,53.015,0.0,0.100937029664514,44.164,1.8783929301400148,41.124033333333344,6.053869982544682,0.08466798260838,1.0,0.1428571428571428,16.0,0.5333333333333333,3,12,4.0,43.5342,Sticker | s1mple (Foil) | Boston 2018,Sticker | s1mple (Foil) | Boston 2018,0,0,0,1,1,4,,,40.75228571428571,4.037727510685875,3.8362644410269944,,,,,0.18463051081933804,
2020-12-15,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,1,12,31.0,46.70600000000001,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.18388933702060717,
2020-12-16,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,2,12,32.0,46.70600000000001,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.183762193132628,
2020-12-17,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,3,12,33.0,46.70600000000001,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.1536824516413501,
2020-12-18,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,4,12,34.0,46.70600000000001,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.1236027101500722,
2020-12-19,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,5,12,35.0,46.70600000000001,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.08872942211862456,
2020-12-20,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,6,12,36.0,47.295142857142864,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.0697100332143534,
2020-12-21,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,0,12,37.0,47.88428571428572,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.05955550807340816,
2020-12-22,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,1,12,38.0,48.47342857142856,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.04044038035023074,
2020-12-23,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,2,12,39.0,49.06257142857142,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.021325252627053315,
2020-12-24,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,3,12,40.0,49.65171428571428,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.017060202101639405,
2020-12-25,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,4,12,41.0,50.24085714285713,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.012795151576225492,
2020-12-26,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,5,12,42.0,50.82999999999999,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.00853010105081158,
2020-12-27,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,6,12,43.0,50.82999999999999,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.00426505052539767,
2020-12-28,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,0,12,44.0,50.82999999999999,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.0,
2020-12-29,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,1,12,45.0,50.83,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.0,
2020-12-30,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,2,12,46.0,50.83,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.0,
2020-12-31,Sticker | sdy (Gold) | Katowice 2019,,46.706,0.0,46.706,46.706,46.706,0.0,0.0,46.70600000000001,7.105427357601002e-15,46.70599999999998,2.131628207280301e-14,0.0,0.0,0.0,0.0,0.0,3,12,47.0,50.830000000000005,Sticker | sdy (Gold) | Katowice 2019,Sticker | sdy (Gold) | Katowice 2019,0,0,0,1,1,999999,,,46.706,0.0,3.8650571761474013,,,,,0.0,
2020-12-15,Sticker | seang@res | Cluj-Napoca 2015,0.815,0.815,1.0,0.891,1.212,1.078,-0.085297418630752,-0.3275577557755775,0.9588571428571429,0.1624151897993258,1.1465999999999998,0.2407191447863395,0.1349030223084766,13.0,1.8571428571428568,29.0,0.9666666666666668,1,12,0.0,1.2038571428571427,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,1.0052857142857143,0.16515560428388035,0.596085467716814,,,,,-0.14036434596963776,
2020-12-16,Sticker | seang@res | Cluj-Napoca 2015,0.893,0.893,2.0,0.815,1.212,1.087,0.0957055214723927,-0.2632013201320131,0.9132857142857144,0.1255669591273508,1.1401333333333334,0.2448045115778891,0.1359786325260753,15.0,2.142857142857143,30.0,1.0,2,12,0.0,1.166285714285714,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.9749285714285715,0.14046870129660952,0.6381628722271858,,,,,-0.2804901175132143,
2020-12-17,Sticker | seang@res | Cluj-Napoca 2015,,0.893,0.0,0.893,1.212,1.087,0.0,-0.2632013201320131,0.8677142857142857,0.0316530941196424,1.1336666666666668,0.2486546914006562,0.1359786325260753,15.0,2.142857142857143,30.0,1.0,3,12,1.0,1.1255714285714284,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,1,,,0.9644285714285713,0.14072434281012197,0.6381628722271858,,,,,-0.42061588905679087,
2020-12-18,Sticker | seang@res | Cluj-Napoca 2015,,0.893,0.0,0.893,0.896,1.132,0.0,-0.0033482142857143,0.8672857142857142,0.0312853881261537,1.1257,0.2523812129827945,0.1357964924271315,10.0,1.4285714285714286,28.0,0.9333333333333332,4,12,2.0,1.0574285714285714,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,2,,,0.9604999999999999,0.14198036158892943,0.6381628722271858,,,,,-0.5607416606003673,
2020-12-19,Sticker | seang@res | Cluj-Napoca 2015,0.767,0.767,2.0,0.893,0.857,1.165,-0.141097424412094,-0.1050175029171528,0.8544285714285714,0.0472768658099955,1.1124333333333334,0.2603029879881434,0.1380844013528458,8.0,1.1428571428571428,29.0,0.9666666666666668,5,12,0.0,1.0271428571428571,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.9475714285714284,0.15115082344655456,0.5692831933375594,,,,,-0.7012528216014012,
2020-12-20,Sticker | seang@res | Cluj-Napoca 2015,0.851,0.851,3.0,0.767,0.829,1.165,0.1095176010430247,0.0265379975874548,0.8575714285714285,0.0462009806415935,1.1019666666666668,0.2642616737671625,0.1395710400249714,10.0,1.4285714285714286,32.0,1.0666666666666669,6,12,0.0,0.9835714285714288,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.9406428571428572,0.15333703809826035,0.6157260335913605,,,,,-0.8415070562974635,
2020-12-21,Sticker | seang@res | Cluj-Napoca 2015,0.828,0.828,4.0,0.851,0.891,1.165,-0.027027027027027,-0.0707070707070707,0.8485714285714286,0.0449312399843428,1.0907333333333336,0.268472584985672,0.139655649211958,12.0,1.7142857142857142,36.0,1.2,0,12,0.0,0.9447142857142856,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.9320714285714286,0.15622097972261795,0.6032224730319583,,,,,-0.9818316398627441,
2020-12-22,Sticker | seang@res | Cluj-Napoca 2015,,0.828,0.0,0.828,0.815,1.363,0.0,0.0159509202453986,0.8504285714285716,0.043758614312277,1.0729000000000002,0.2675621236273923,0.1360114142332873,11.0,1.5714285714285714,35.0,1.1666666666666667,1,12,1.0,0.9485714285714284,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,1,,,0.9046428571428571,0.1356475110451621,0.6032224730319583,,,,,-0.8391885910009229,
2020-12-23,Sticker | seang@res | Cluj-Napoca 2015,0.803,0.803,8.0,0.828,0.893,1.35,-0.0301932367149757,-0.1007838745800671,0.8375714285714286,0.0425671138753083,1.0546666666666669,0.2666941235864704,0.1360772270152184,17.0,2.4285714285714284,42.0,1.4,2,12,0.0,0.9774285714285714,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.8754285714285714,0.104923938960721,0.5894519442211803,,,,,-0.7134605158259273,
2020-12-24,Sticker | seang@res | Cluj-Napoca 2015,0.843,0.843,4.0,0.803,0.893,1.359,0.0498132004981319,-0.0559910414333707,0.8304285714285714,0.0364176454203066,1.0374666666666668,0.2631274384949029,0.1364437631336119,21.0,3.0,45.0,1.5,3,12,0.0,1.0075714285714283,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.8490714285714286,0.040347460668767515,0.6113946786876863,,,,,-0.5813334644871181,
2020-12-25,Sticker | seang@res | Cluj-Napoca 2015,,0.843,0.0,0.843,0.893,1.69,0.0,-0.0559910414333707,0.8232857142857143,0.0271751687376245,1.0092333333333334,0.2355974933841379,0.1283741836478837,21.0,3.0,44.0,1.4666666666666666,4,12,1.0,1.079142857142857,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,1,,,0.8452857142857143,0.03802515072833045,0.6113946786876863,,,,,-0.4492064131483088,
2020-12-26,Sticker | seang@res | Cluj-Napoca 2015,,0.843,0.0,0.843,0.767,1.69,0.0,0.0990873533246414,0.8341428571428571,0.0149516226680639,0.981,0.2004546499003369,0.1283741836478837,19.0,2.7142857142857144,44.0,1.4666666666666666,5,12,2.0,1.1128571428571428,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,2,,,0.8442857142857143,0.03787718731217356,0.6113946786876863,,,,,-0.2945399159580404,
2020-12-27,Sticker | seang@res | Cluj-Napoca 2015,,0.843,0.0,0.843,0.851,1.69,0.0,-0.0094007050528789,0.833,0.0138873014965882,0.9527666666666668,0.1525244643400599,0.1283741836478837,16.0,2.2857142857142856,44.0,1.4666666666666666,6,12,3.0,1.154,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,3,,,0.8452857142857143,0.0376265629809368,0.6113946786876863,,,,,-0.1556286391266751,
2020-12-28,Sticker | seang@res | Cluj-Napoca 2015,,0.843,0.0,0.843,0.828,1.021,0.0,0.0181159420289855,0.8351428571428572,0.014106012612951,0.9468333333333334,0.1532153350317418,0.1069992062972954,12.0,1.7142857142857142,42.0,1.4,0,12,4.0,1.16,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,4,,,0.8418571428571429,0.035252620508941145,0.6113946786876863,,,,,-0.012716063842967926,
2020-12-29,Sticker | seang@res | Cluj-Napoca 2015,,0.843,0.0,0.843,0.828,1.021,0.0,0.0181159420289855,0.8372857142857143,0.0139970842444752,0.9409,0.1536741899821393,0.1069992062972954,12.0,1.7142857142857142,42.0,1.4,1,12,5.0,1.1587142857142856,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,5,,,0.8438571428571429,0.034395565776057645,0.6113946786876863,,,,,-0.012406775016741225,
2020-12-30,Sticker | seang@res | Cluj-Napoca 2015,1.085,1.085,1.0,0.843,0.803,1.021,0.2870699881376037,0.3511830635118305,0.8775714285714286,0.0846823596790755,0.9430333333333334,0.1552079214759636,0.1188169229910349,5.0,0.7142857142857143,43.0,1.4333333333333331,2,12,0.0,1.1324285714285711,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,1,0,0,0,,,0.8575714285714285,0.07257962660280329,0.7347688552507647,,,,,0.05215993042495843,
2020-12-31,Sticker | seang@res | Cluj-Napoca 2015,,1.085,0.0,1.085,0.843,1.318,0.0,0.2870699881376037,0.9121428571428573,0.1093244562515354,0.9352666666666668,0.1414720074392418,0.1066537350920605,1.0,0.1428571428571428,41.0,1.3666666666666667,3,12,1.0,1.106142857142857,Sticker | seang@res | Cluj-Napoca 2015,Sticker | seang@res | Cluj-Napoca 2015,0,0,0,1,1,1,,,0.8712857142857143,0.09459096441759483,0.7347688552507647,,,,,0.10116864893509765,
2020-12-15,Sticker | sergej (Foil) | Katowice 2019,1.037,1.037,23.0,0.917,0.912,1.229,0.1308615049073063,0.1370614035087718,0.9662857142857142,0.0486318951357007,1.0858666666666668,0.190074850753299,0.1112945111870448,45.0,6.428571428571429,154.0,5.133333333333334,1,12,0.0,1.3622857142857143,Sticker | sergej (Foil) | Katowice 2019,Sticker | sergej (Foil) | Katowice 2019,0,0,1,0,0,0,,,0.9614999999999999,0.07221309278261642,0.7114781372446687,,,,,0.14204315290532837,
2020-12-16,Sticker | sergej (Foil) | Katowice 2019,1.187,1.187,5.0,1.037,1.023,1.077,0.1446480231436837,0.1603128054740958,0.9897142857142855,0.0911916573341385,1.089533333333333,0.1909275138777948,0.1117292020413695,49.0,7.0,156.0,5.2,2,12,0.0,1.3484285714285715,Sticker | sergej (Foil) | Katowice 2019,Sticker | sergej (Foil) | Katowice 2019,0,0,1,0,0,0,,,0.9737142857142859,0.09347268508576638,0.7825307416946308,,,,,0.18618302091877137,
2020-12-17,Sticker | sergej (Foil) | Katowice 2019,,1.187,0.0,1.187,0.93,1.344,0.0,0.2763440860215054,1.0264285714285717,0.1096303622475572,1.0842999999999998,0.1859681245088344,0.102587033105713,39.0,5.571428571428571,107.0,3.566666666666667,3,12,1.0,1.3272857142857144,Sticker | sergej (Foil) | Katowice 2019,Sticker | sergej (Foil) | Katowice 2019,0,0,0,1,1,1,,,0.9788571428571429,0.10330750002027712,0.7825307416946308,,,,,0.2458211829861459,
2020-12-18,Sticker | sergej (Foil) | Katowice 2019,,1.187,0.0,1.187,0.905,1.434,0.0,0.3116022099447513,1.0667142857142855,0.1094201787158296,1.0760666666666665,0.1754753417308414,0.1018593666370321,38.0,5.428571428571429,106.0,3.533333333333333,4,12,2.0,1.274571428571429,Sticker | sergej (Foil) | Katowice 2019,Sticker | sergej (Foil) | Katowice 2019,0,0,0,1,1,2,,,0.9947142857142858,0.11713005826623048,0.7825307416946308,,,,,0.30152839547039684,
2020-12-19,Sticker | sergej (Foil) | Katowice 2019,1.052,1.052,1.0,1.187,0.994,1.346,-0.113732097725358,0.0583501006036217,1.075,0.10573416801448,1.0662666666666667,0.1681846075662759,0.1033178383899013,33.0,4.714285714285714,103.0,3.433333333333333,5,12,0.0,1.2450000000000003,Sticker | sergej (Foil) | Katowice 2019,Sticker | sergej (Foil) | Katowice 2019,0,0,1,0,0,0,,,1.006714285714286,0.11346326316439204,0.7188149273085231,,,,,0.33435812956115535,
