date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,steam_valid,missing_raw,price_was_filled,days_since_last_trade,mom_7,mom_14,roll_mean_14,roll_std_14,log_price,cat_index_used,rel_to_cat,spread_to_cat,vol_weighted_return,cat_mom_7,mom_vs_cat_7
2018-09-15,AK-47 | Cartel (Factory New),7.363,7.363,53.0,7.22,6.802,6.79,0.0198060941828255,0.0824757424286974,6.957,0.2887322041516771,6.8424666666666685,0.2730490472831249,0.0517384637308114,282.0,40.285714285714285,1079.0,35.96666666666667,5,9,0.0,6.720999999999999,AK-47 | Cartel (Factory New),AK-47 | Cartel (Factory New),0,0,1,0,0,0,0.08247574242869748,0.08550788736547243,6.92,0.32127079399927244,2.1238172143993888,,,,0.08247574242869748,,
2018-09-22,USP-S | Cyrex (Battle-Scarred),1.454,1.454,49.0,1.423,1.42,1.443,0.021784961349262,0.0239436619718309,1.4134285714285717,0.0210771178760091,1.3826333333333336,0.0370589470378686,0.0235876725737378,292.0,41.71428571428572,1269.0,42.3,5,9,0.0,1.4262857142857146,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.3942142857142859,0.03356091722279267,0.8977193462887197,,,,,-0.7685425522978322,
2018-09-23,USP-S | Cyrex (Battle-Scarred),1.396,1.396,60.0,1.454,1.395,1.416,-0.0398899587345255,0.0007168458781361,1.4135714285714285,0.0209547617694959,1.3819666666666668,0.0366301181482609,0.0244540184942222,298.0,42.57142857142857,1286.0,42.86666666666667,6,9,0.0,1.4315714285714285,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.397285714285714,0.03139678712477149,0.8738006802532029,,,,,-0.639950079109416,
2018-09-24,USP-S | Cyrex (Battle-Scarred),1.383,1.383,40.0,1.396,1.406,1.422,-0.0093123209169053,-0.0163584637268847,1.4102857142857144,0.0235293997599009,1.3806666666666667,0.0358704458975475,0.0244934399207105,301.0,43.0,1279.0,42.63333333333333,0,9,0.0,1.4330000000000005,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.3982142857142856,0.03071250953208182,0.868360198116605,,,,,-0.512657198651189,
2018-09-25,USP-S | Cyrex (Battle-Scarred),1.454,1.454,35.0,1.383,1.384,1.42,0.0513376717281273,0.050578034682081,1.4202857142857144,0.0250582993706065,1.3818,0.0375911337064118,0.0262074219023814,299.0,42.71428571428572,1270.0,42.333333333333336,1,9,0.0,1.433857142857143,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.405142857142857,0.03162729381856254,0.8977193462887197,,,,,-0.3755949901122418,
2018-09-26,USP-S | Cyrex (Battle-Scarred),1.482,1.482,37.0,1.454,1.423,1.398,0.0192572214580468,0.0414617006324666,1.4287142857142856,0.0331650172221716,1.3846,0.0416073711418221,0.0262150248151639,299.0,42.71428571428572,1267.0,42.23333333333333,2,9,0.0,1.429,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.4162142857142859,0.02920531714346743,0.9090646867824155,,,,,-0.2418295720621329,
2018-09-27,USP-S | Cyrex (Battle-Scarred),1.479,1.479,35.0,1.482,1.409,1.392,-0.0020242914979756,0.0496806245564229,1.4387142857142854,0.0361335391715401,1.3875,0.0449219693839588,0.0261992049257895,300.0,42.85714285714285,1263.0,42.1,3,9,0.0,1.4388571428571428,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.4215714285714287,0.03337367522167971,0.9078552530530535,,,,,-0.10657724330808187,
2018-09-28,USP-S | Cyrex (Battle-Scarred),1.469,1.469,40.0,1.479,1.423,1.43,-0.006761325219743,0.0323260716795503,1.445285714285714,0.0368538204482609,1.3888,0.0466636189480984,0.0258294810340472,296.0,42.285714285714285,1266.0,42.2,4,9,0.0,1.4428571428571428,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.4269285714285715,0.034604277827401636,0.9038132103630425,,,,,0.026049782239094314,
2018-09-29,USP-S | Cyrex (Battle-Scarred),1.526,1.526,47.0,1.469,1.454,1.374,0.0388019060585431,0.0495185694635489,1.4555714285714283,0.0466073481112065,1.3938666666666668,0.0526496174935984,0.0255555353163795,294.0,42.0,1266.0,42.2,5,9,0.0,1.4178571428571427,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.4345,0.043440055956897816,0.9266370239282994,,,,,0.029703340452196882,
2018-09-30,USP-S | Cyrex (Battle-Scarred),1.524,1.524,55.0,1.526,1.396,1.379,-0.001310615989515,0.0916905444126074,1.473857142857143,0.0447195341511277,1.3987,0.0574955940340939,0.0255721966277459,289.0,41.285714285714285,1280.0,42.66666666666666,6,9,0.0,1.4112857142857145,USP-S | Cyrex (Battle-Scarred),USP-S | Cyrex (Battle-Scarred),0,0,1,0,0,0,,,1.4437142857142857,0.04787231184889851,0.9258449446789667,,,,,0.042699583099978504,
2018-09-15,USP-S | Dark Water (Minimal Wear),7.881,7.881,26.0,6.877,6.123,6.211,0.1459938926857642,0.2871141597256246,6.706,0.5486278988791689,6.780533333333333,0.6653434568368097,0.1202721154067945,114.0,16.285714285714285,397.0,13.233333333333333,5,9,0.0,6.593571428571428,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.863214285714286,0.8402297468386416,2.1839141632763672,,,,,0.7162481581784086,
2018-09-16,USP-S | Dark Water (Minimal Wear),6.758,6.758,24.0,7.881,6.135,6.425,-0.1424946072833397,0.1015484922575387,6.795000000000001,0.4968707794070521,6.7916333333333325,0.6620892428937021,0.1234820227855247,115.0,16.428571428571427,413.0,13.766666666666667,6,9,0.0,6.519285714285714,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.847214285714286,0.8399264783366394,2.0487245690177756,,,,,1.2301467175783158,
2018-09-17,USP-S | Dark Water (Minimal Wear),6.125,6.125,4.0,6.758,6.407,6.809,-0.093666765315182,-0.0440143592945215,6.754714285714286,0.5365444234798709,6.768833333333333,0.6727894214058034,0.1244618373269258,115.0,16.428571428571427,411.0,13.7,0,9,0.0,6.474428571428571,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.622714285714285,0.49044570444748387,1.9636097261547143,,,,,1.671784828207069,
2018-09-18,USP-S | Dark Water (Minimal Wear),6.177,6.177,9.0,6.125,6.224,6.904,0.0084897959183671,-0.0075514138817481,6.747999999999999,0.5433940953462257,6.7446,0.6805328108670932,0.1244514954573096,111.0,15.857142857142858,399.0,13.3,1,9,0.0,6.634428571428571,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.605142857142858,0.5024121595084834,1.9708814684479348,,,,,2.1184691087326217,
2018-09-19,USP-S | Dark Water (Minimal Wear),6.239,6.239,16.0,6.177,6.552,6.279,0.010037234903675,-0.0477716727716727,6.703285714285713,0.569913455656888,6.743266666666667,0.6814822537837815,0.1232067289822941,102.0,14.571428571428571,413.0,13.766666666666667,2,9,0.0,6.672428571428571,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.559285714285714,0.5045909887563049,1.9794830753110044,,,,,2.5777235092677517,
2018-09-20,USP-S | Dark Water (Minimal Wear),6.684,6.684,9.0,6.239,6.866,6.582,0.0713255329379709,-0.0265074279056218,6.677285714285714,0.5660355148589467,6.746666666666667,0.680923408974085,0.1235308132552946,93.0,13.285714285714286,412.0,13.733333333333333,3,9,0.0,6.559285714285715,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.584571428571429,0.5010748008470948,2.03914024490631,,,,,3.0535178046242977,
2018-09-21,USP-S | Dark Water (Minimal Wear),7.264,7.264,25.0,6.684,6.877,6.425,0.0867743865948533,0.0562745383161262,6.732571428571428,0.6006812459064073,6.774633333333333,0.6843586040146561,0.1241690290665838,113.0,16.142857142857142,428.0,14.266666666666667,4,9,0.0,6.452571428571429,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.593714285714285,0.5129377572933606,2.1119087318173375,,,,,3.5784768982046486,
2018-09-22,USP-S | Dark Water (Minimal Wear),6.211,6.211,13.0,7.264,7.881,6.731,-0.1449614537444934,-0.2119020428879583,6.494,0.3928758437107436,6.757300000000001,0.6917891369485359,0.1270983235935393,100.0,14.285714285714286,424.0,14.133333333333333,5,9,0.0,6.505285714285714,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.6,0.5072332190043728,1.9756076379346226,,,,,2.8769935261032082,
2018-09-23,USP-S | Dark Water (Minimal Wear),6.804,6.804,17.0,6.211,6.758,6.549,0.0954757687972951,0.0068067475584492,6.500571428571429,0.3975930644490159,6.765800000000001,0.6907433387300959,0.1279541961433674,93.0,13.285714285714286,427.0,14.233333333333333,6,9,0.0,6.547142857142856,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.647785714285715,0.4913196012265847,2.054636422760865,,,,,2.356841925685639,
2018-09-24,USP-S | Dark Water (Minimal Wear),6.661,6.661,11.0,6.804,6.125,8.536,-0.0210170487948266,0.0875102040816326,6.577142857142858,0.3684335290199882,6.7033000000000005,0.6075628444860663,0.1157919090873867,100.0,14.285714285714286,423.0,14.1,0,9,0.0,6.619142857142857,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.665928571428572,0.48640936609873286,2.036142523534684,,,,,1.9217821726924813,
2018-09-25,USP-S | Dark Water (Minimal Wear),6.549,6.549,6.0,6.661,6.177,6.7,-0.0168142921483259,0.0602234094220497,6.630285714285715,0.3319017558106677,6.698266666666668,0.6081944827839931,0.1088499993821993,97.0,13.857142857142858,420.0,14.0,1,9,0.0,6.491857142857143,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.689142857142857,0.4712136306541709,2.0214151041574877,,,,,1.4766040042905892,
2018-09-26,USP-S | Dark Water (Minimal Wear),6.558,6.558,9.0,6.549,6.239,6.628,0.0013742556115436,0.0511299887802532,6.675857142857143,0.2948837197324825,6.695933333333334,0.6085937305698187,0.1088120707547032,90.0,12.857142857142858,422.0,14.066666666666666,2,9,0.0,6.435571428571429,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.689571428571428,0.4710820138110384,2.0226066049272973,,,,,1.0200358776269884,
2018-09-27,USP-S | Dark Water (Minimal Wear),6.981,6.981,27.0,6.558,6.684,6.581,0.0645013723696248,0.0444344703770196,6.718285714285715,0.3137650232194761,6.709266666666667,0.6103089345205064,0.1092886740148624,108.0,15.428571428571429,429.0,14.3,3,9,0.0,6.445571428571428,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.697785714285714,0.47537809706047124,2.0770637168938717,,,,,0.5435152824009384,
2018-09-28,USP-S | Dark Water (Minimal Wear),6.664,6.664,12.0,6.981,7.264,6.447,-0.0454089671966767,-0.0825991189427313,6.6325714285714295,0.2213122274995583,6.716499999999999,0.6084407804653904,0.1095983011498137,95.0,13.571428571428571,428.0,14.266666666666667,4,9,0.0,6.454428571428572,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.682571428571428,0.4726015909159251,2.0365340406685593,,,,,-0.006342334515889757,
2018-09-29,USP-S | Dark Water (Minimal Wear),6.503,6.503,13.0,6.664,6.211,6.621,-0.0241596638655461,0.0470133633875382,6.674285714285714,0.1557192659754031,6.712566666666667,0.6094260514797692,0.1096763222221057,95.0,13.571428571428571,424.0,14.133333333333333,5,9,0.0,6.363,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.584142857142857,0.32391353479281726,2.0153029405635916,,,,,0.03064558066632404,
2018-09-30,USP-S | Dark Water (Minimal Wear),6.707,6.707,5.0,6.503,6.804,6.517,0.0313701368599108,-0.0142563198118754,6.6604285714285725,0.1476674421441223,6.7189000000000005,0.608347069251317,0.1096973128047242,83.0,11.857142857142858,403.0,13.433333333333334,6,9,0.0,6.284142857142856,USP-S | Dark Water (Minimal Wear),USP-S | Dark Water (Minimal Wear),0,0,1,0,0,0,,,6.580500000000001,0.3220895121641707,2.0421290067958564,,,,,0.02763657104199194,
2018-09-15,USP-S | Night Ops (Minimal Wear),0.384,0.384,487.0,0.375,0.36,0.341,0.024,0.0666666666666666,0.3724285714285714,0.005948760803902,0.3682,0.0085767126569566,0.0204220868275249,2851.0,407.2857142857143,11624.0,387.4666666666666,5,9,0.0,0.3605714285714285,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3686428571428571,0.007986595913511228,0.3249778571954778,,,,,-0.11948645787661219,
2018-09-16,USP-S | Night Ops (Minimal Wear),0.386,0.386,487.0,0.384,0.371,0.356,0.0052083333333332,0.0404312668463611,0.3745714285714285,0.0075376605475845,0.3692,0.0088408144421201,0.019041803163409,2880.0,411.4285714285714,11714.0,390.4666666666666,6,9,0.0,0.3574285714285714,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3697857142857143,0.009241866040583357,0.32642190076771155,,,,,-0.2625269026185576,
2018-09-17,USP-S | Night Ops (Minimal Wear),0.385,0.385,343.0,0.386,0.371,0.362,-0.0025906735751295,0.0377358490566037,0.3765714285714286,0.0081566299563544,0.3699666666666666,0.0091741787401137,0.0188854987474024,2847.0,406.7142857142857,11650.0,388.3333333333333,0,9,0.0,0.3558571428571428,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3701428571428571,0.009749612559222291,0.32570013963930183,,,,,-0.4043016263239752,
2018-09-18,USP-S | Night Ops (Minimal Wear),0.384,0.384,365.0,0.385,0.366,0.353,-0.0025974025974025,0.0491803278688525,0.3791428571428571,0.0071997732390595,0.371,0.0089479979138725,0.0182322755458447,2852.0,407.4285714285714,11610.0,387.0,1,9,0.0,0.354,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.37150000000000005,0.010286286614113583,0.3249778571954778,,,,,-0.5456484869395639,
2018-09-19,USP-S | Night Ops (Minimal Wear),0.393,0.393,340.0,0.384,0.365,0.366,0.0234375,0.0767123287671234,0.3831428571428572,0.0058901508937395,0.3719,0.0097240252296395,0.0175492491614328,2799.0,399.8571428571428,11590.0,386.3333333333333,2,9,0.0,0.3511428571428571,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3737142857142857,0.011364103886486478,0.3314596947976687,,,,,-0.668280957171206,
2018-09-20,USP-S | Night Ops (Minimal Wear),0.393,0.393,346.0,0.393,0.375,0.361,0.0,0.048,0.3857142857142857,0.0056999820980742,0.3729666666666667,0.0102126827469029,0.0172986541063951,2757.0,393.8571428571428,11534.0,384.4666666666666,3,9,0.0,0.3501428571428571,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.37599999999999995,0.01181915004102696,0.3314596947976687,,,,,-0.8092209167966351,
2018-09-21,USP-S | Night Ops (Minimal Wear),0.396,0.396,420.0,0.393,0.375,0.363,0.0076335877862594,0.056,0.3887142857142857,0.0047121207149916,0.3740666666666667,0.0108379989953045,0.0173130344952525,2788.0,398.2857142857143,11566.0,385.53333333333336,4,9,0.0,0.3482857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3788571428571429,0.011441201811920754,0.3336110043401807,,,,,-0.9416067580929727,
2018-09-22,USP-S | Night Ops (Minimal Wear),0.396,0.396,528.0,0.396,0.384,0.363,0.0,0.03125,0.3904285714285714,0.0048655389616932,0.3751666666666667,0.0113227892127141,0.0173130344952525,2829.0,404.1428571428572,11723.0,390.76666666666665,5,9,0.0,0.3478571428571428,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3814285714285715,0.010910223051476384,0.3336110043401807,,,,,-0.8025209011860304,
2018-09-23,USP-S | Night Ops (Minimal Wear),0.381,0.381,530.0,0.396,0.386,0.366,-0.0378787878787879,-0.0129533678756477,0.3897142857142857,0.0057498890849994,0.3756666666666667,0.0112378329267207,0.0187703077072021,2872.0,410.2857142857143,11858.0,395.26666666666665,6,9,0.0,0.3502857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3821428571428571,0.0104943731652666,0.3228078744271551,,,,,-0.6699342817723275,
2018-09-24,USP-S | Night Ops (Minimal Wear),0.381,0.381,359.0,0.381,0.385,0.373,0.0,-0.0103896103896103,0.3891428571428572,0.0063567415603677,0.3759333333333334,0.011266272182443,0.0184840351041275,2888.0,412.57142857142856,11840.0,394.6666666666667,0,9,0.0,0.3502857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3828571428571429,0.010006591234374855,0.3228078744271551,,,,,-0.5369480722340333,
2018-09-25,USP-S | Night Ops (Minimal Wear),0.387,0.387,302.0,0.381,0.384,0.373,0.0157480314960629,0.0078125,0.3895714285714285,0.0060911444586651,0.3764000000000002,0.0114239514471424,0.0186742350679721,2825.0,403.57142857142856,11777.0,392.56666666666666,1,9,0.0,0.3507142857142856,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3843571428571429,0.008784664459746273,0.32714314133269456,,,,,-0.4008329216723045,
2018-09-26,USP-S | Night Ops (Minimal Wear),0.391,0.391,328.0,0.387,0.393,0.382,0.0103359173126615,-0.005089058524173,0.3892857142857143,0.0059693092616503,0.3767000000000001,0.0116823228283876,0.0182746245366684,2813.0,401.8571428571428,11701.0,390.03333333333336,2,9,0.0,0.3492857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.38621428571428573,0.006930185605557196,0.33002291294130587,,,,,-0.2671275856665827,
2018-09-27,USP-S | Night Ops (Minimal Wear),0.397,0.397,327.0,0.391,0.393,0.384,0.0153452685421995,0.0101781170483461,0.3898571428571428,0.0064681322415267,0.3771333333333334,0.0121757500339358,0.0184430746928263,2794.0,399.1428571428572,11651.0,388.3666666666667,3,9,0.0,0.347,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.38778571428571423,0.00668153104781058,0.3343270802748248,,,,,-0.1314498040896095,
2018-09-28,USP-S | Night Ops (Minimal Wear),0.392,0.392,342.0,0.397,0.396,0.386,-0.0125944584382872,-0.01010101010101,0.3892857142857143,0.0060642815076546,0.3773333333333334,0.0123675201861794,0.0185929937938356,2716.0,388.0,11637.0,387.9,4,9,0.0,0.3422857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.38900000000000007,0.005643239658755728,0.33074156191222787,,,,,0.0015296528797088221,
2018-09-29,USP-S | Night Ops (Minimal Wear),0.404,0.404,468.0,0.392,0.396,0.369,0.0306122448979591,0.0202020202020201,0.3904285714285714,0.0077433315616386,0.3785,0.0131523128511046,0.0173971965219284,2656.0,379.4285714285714,11645.0,388.1666666666667,5,9,0.0,0.3364285714285714,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.39042857142857146,0.006710660700181964,0.3393253056036194,,,,,-4.8629948574019366e-05,
2018-09-30,USP-S | Night Ops (Minimal Wear),0.406,0.406,441.0,0.404,0.381,0.363,0.0049504950495049,0.0656167979002624,0.394,0.008315218406203,0.3799333333333334,0.0137160084896769,0.0170198131789427,2567.0,366.7142857142857,11698.0,389.9333333333333,6,9,0.0,0.3287142857142857,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0,1,0,0,0,,,0.3918571428571429,0.007744547887257303,0.3407487933884732,,,,,0.011175679447984572,
2018-09-15,eSports 2013 Case,7.847,7.847,22.0,7.691,8.035,7.651,0.0202834481861917,-0.0233976353453639,7.720857142857143,0.2428117604656088,7.614366666666668,0.3015047244885044,0.0451657607572884,158.0,22.571428571428573,772.0,25.73333333333333,5,9,0.0,7.377000000000001,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.747571428571429,0.2686005654057038,2.180078418501249,,,,,2.8120599844942693,
2018-09-16,eSports 2013 Case,7.621,7.621,18.0,7.847,7.631,6.761,-0.0288008155983178,-0.0013104442405975,7.719428571428573,0.2433650151772948,7.643033333333334,0.2565351806066547,0.0399632241870857,159.0,22.714285714285715,772.0,25.73333333333333,6,9,0.0,7.368857142857144,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.753,0.2649345347294454,2.154201087227788,,,,,5.4813019787726,
2018-09-17,eSports 2013 Case,7.53,7.53,23.0,7.621,7.44,7.2,-0.0119406901981367,0.0120967741935482,7.732285714285714,0.2302890818612334,7.654033333333334,0.2440749179156998,0.0384617099160997,152.0,21.714285714285715,774.0,25.8,0,9,0.0,7.334285714285714,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.743857142857143,0.27061293878409187,2.143589361503588,,,,,8.09035927577039,
2018-09-18,eSports 2013 Case,7.464,7.464,21.0,7.53,7.881,7.574,-0.0087649402390438,-0.052912066996574,7.672714285714286,0.2379229853099014,7.650366666666668,0.2460678068247766,0.0373748450962855,154.0,22.0,769.0,25.633333333333333,1,9,0.0,7.357285714285715,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.743714285714286,0.2707713848565665,2.1358218751159437,,,,,10.63190633857421,
2018-09-19,eSports 2013 Case,7.438,7.438,22.0,7.464,8.15,7.246,-0.0034833869239014,-0.087361963190184,7.571,0.1469304986331002,7.656766666666668,0.2378262227388357,0.0365026440059323,151.0,21.571428571428573,762.0,25.4,2,9,0.0,7.369142857142856,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.737857142857143,0.27680258367593014,2.132745313702147,,,,,13.201133596576977,
2018-09-20,eSports 2013 Case,7.248,7.248,15.0,7.438,7.406,7.374,-0.0255445012100026,-0.0213340534701592,7.5484285714285715,0.1791478696040605,7.652566666666667,0.2438198355799263,0.0366899723622029,147.0,21.0,745.0,24.83333333333333,3,9,0.0,7.331571428571428,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.671642857142857,0.2750582056284021,2.109970746714659,,,,,15.618332459320394,
2018-09-21,eSports 2013 Case,7.995,7.995,24.0,7.248,7.691,7.776,0.1030629139072847,0.0395267195423223,7.591857142857143,0.2362065854721417,7.659866666666668,0.2505906001606783,0.0399776423145312,145.0,20.714285714285715,743.0,24.766666666666666,4,9,0.0,7.305857142857142,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.669785714285714,0.2725947057930022,2.1966688674024963,,,,,18.279261234849066,
2018-09-22,eSports 2013 Case,7.806,7.806,20.0,7.995,7.847,7.708,-0.023639774859287,-0.0052249267235886,7.585999999999999,0.2302402471953403,7.6631333333333345,0.2518324487079103,0.040196396013379,143.0,20.428571428571427,720.0,24.0,5,9,0.0,7.45042857142857,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.653428571428572,0.25531721273913144,2.175433307333562,,,,,15.47911474175507,
2018-09-23,eSports 2013 Case,7.602,7.602,19.0,7.806,7.621,7.876,-0.0261337432744043,-0.0024931111402702,7.583285714285714,0.2299234122707039,7.654,0.2488982389116752,0.0402992784297921,144.0,20.571428571428573,715.0,23.83333333333333,6,9,0.0,7.417,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.651357142857143,0.25563062508924134,2.1519947343615446,,,,,12.808400517313844,
2018-09-24,eSports 2013 Case,7.315,7.315,23.0,7.602,7.53,7.465,-0.0377532228360957,-0.0285524568393094,7.552571428571428,0.2485925278401568,7.649,0.254097094303208,0.0397605417781127,144.0,20.571428571428573,718.0,23.933333333333334,0,9,0.0,7.371428571428573,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.642428571428573,0.26557042070164383,2.118061112644891,,,,,10.195991306271036,
2018-09-25,eSports 2013 Case,7.948,7.948,17.0,7.315,7.464,7.602,0.0865345181134655,0.0648445873526259,7.621714285714285,0.2797042899133268,7.660533333333333,0.2594970434428023,0.0425868404202296,140.0,20.0,691.0,23.03333333333333,1,9,0.0,7.231857142857143,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.647214285714286,0.270753415653269,2.191430043627883,,,,,7.6622537392249725,
2018-09-26,eSports 2013 Case,8.015,8.015,23.0,7.948,7.438,7.842,0.008429793658782,0.077574616832482,7.704142857142857,0.2978501198212803,7.6663000000000014,0.2653224641827376,0.0422594041854116,141.0,20.142857142857142,688.0,22.933333333333334,2,9,0.0,7.115571428571429,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.6375714285714285,0.2533115182432987,2.198889856655281,,,,,5.105551570784131,
2018-09-27,eSports 2013 Case,7.818,7.818,15.0,8.015,7.248,7.867,-0.0245789145352465,0.0786423841059602,7.785571428571428,0.2328352312214781,7.664666666666667,0.2642304970202259,0.0425179101707775,141.0,20.142857142857142,679.0,22.633333333333333,3,9,0.0,7.130571428571429,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.667,0.248220125632936,2.176795086935746,,,,,2.6967013314555635,
2018-09-28,eSports 2013 Case,7.771,7.771,25.0,7.818,7.995,7.502,-0.0060117677155282,-0.0280175109443402,7.753571428571429,0.2166859855332841,7.673633333333333,0.2631201858889246,0.0416362646520625,142.0,20.285714285714285,686.0,22.866666666666667,4,9,0.0,7.099000000000001,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.672714285714286,0.24973137216168498,2.1714508249692446,,,,,0.022396226091945217,
2018-09-29,eSports 2013 Case,7.947,7.947,48.0,7.771,7.806,7.353,0.0226483078110926,0.0180630284396619,7.773714285714286,0.2269346754878493,7.693433333333333,0.2605845586795624,0.0415905710564774,170.0,24.285714285714285,719.0,23.966666666666665,5,9,0.0,7.007142857142857,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.679857142857143,0.25643978364786224,2.1913182805654587,,,,,0.025723076829552438,
2018-09-30,eSports 2013 Case,8.263,8.263,50.0,7.947,7.602,7.269,0.0397634327419151,0.0869508024204155,7.868142857142858,0.2693889533059314,7.726566666666667,0.2676102493469852,0.0419936462387137,201.0,28.714285714285715,746.0,24.866666666666667,6,9,0.0,7.002571428571429,eSports 2013 Case,eSports 2013 Case,0,0,1,0,0,0,,,7.725714285714285,0.29897888491726876,2.2260279702718906,,,,,0.03850077876679327,
