date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2014-11-13,USP-S | Night Ops (Minimal Wear),0.097,0.097,302.0,0.104,0.175,0.217,-0.06730769230769229,-0.4457142857142856,0.15285714285714286,0.03571885685032316,0.17229999999999998,0.026849146479295514,0.14771681289877797,2204.0,314.85714285714283,8815.0,293.8333333333333,3,11,0.0,0.1774285714285714,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-14,USP-S | Night Ops (Minimal Wear),0.12,0.12,333.0,0.097,0.188,0.21,0.2371134020618555,-0.36170212765957455,0.14314285714285716,0.03404798534601495,0.16929999999999998,0.027489573781102294,0.15443330010978537,2218.0,316.85714285714283,8901.0,296.7,4,11,0.0,0.174,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-15,USP-S | Night Ops (Minimal Wear),0.132,0.132,424.0,0.12,0.191,0.193,0.10000000000000009,-0.30890052356020936,0.1347142857142857,0.027906549593313783,0.1672666666666667,0.0279140745065201,0.15492454513429513,2297.0,328.14285714285717,9099.0,303.3,5,11,0.0,0.1737142857142857,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-16,USP-S | Night Ops (Minimal Wear),0.138,0.138,345.0,0.132,0.17,0.179,0.045454545454545414,-0.18823529411764706,0.13014285714285714,0.024115368966867647,0.16590000000000002,0.028307066255618928,0.15453179237721987,2307.0,329.57142857142856,9159.0,305.3,6,11,0.0,0.17571428571428574,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-17,USP-S | Night Ops (Minimal Wear),0.142,0.142,282.0,0.138,0.173,0.181,0.02898550724637672,-0.17919075144508667,0.12571428571428572,0.017878273212512008,0.16460000000000002,0.0284787640181241,0.15459289927442826,2342.0,334.57142857142856,9101.0,303.3666666666667,0,11,0.0,0.17971428571428572,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-18,USP-S | Night Ops (Minimal Wear),0.158,0.158,238.0,0.142,0.147,0.155,0.11267605633802824,0.0748299319727892,0.12728571428571428,0.02003364516945207,0.1647,0.02845013180988798,0.1532481098509985,2269.0,324.14285714285717,9014.0,300.46666666666664,1,11,0.0,0.18500000000000003,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-19,USP-S | Night Ops (Minimal Wear),0.155,0.155,322.0,0.158,0.104,0.16,-0.01898734177215189,0.4903846153846154,0.1345714285714286,0.019507193858802396,0.16453333333333334,0.028491792190422527,0.15330966647987931,2246.0,320.85714285714283,9085.0,302.8333333333333,2,11,0.0,0.19142857142857145,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-20,USP-S | Night Ops (Minimal Wear),0.175,0.175,210.0,0.155,0.097,0.18,0.12903225806451601,0.804123711340206,0.1457142857142857,0.016976574496424566,0.16436666666666663,0.028415351875741783,0.15341101962701922,2154.0,307.7142857142857,9083.0,302.76666666666665,3,11,0.0,0.19728571428571426,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-21,USP-S | Night Ops (Minimal Wear),0.144,0.144,298.0,0.175,0.12,0.182,-0.17714285714285716,0.19999999999999996,0.14914285714285716,0.01350585662834113,0.16310000000000002,0.028448022778393575,0.1571018810081409,2119.0,302.7142857142857,9149.0,304.96666666666664,4,11,0.0,0.19914285714285712,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-22,USP-S | Night Ops (Minimal Wear),0.142,0.142,296.0,0.144,0.132,0.179,-0.01388888888888895,0.07575757575757569,0.15057142857142858,0.012069526477362525,0.1618666666666667,0.028533878499464847,0.15709065353500867,1991.0,284.42857142857144,9206.0,306.8666666666667,5,11,0.0,0.20014285714285712,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-23,USP-S | Night Ops (Minimal Wear),0.123,0.123,351.0,0.142,0.138,0.181,-0.13380281690140838,-0.10869565217391308,0.1484285714285714,0.015069905136274965,0.15993333333333334,0.02913066349322575,0.15905181462654885,1997.0,285.2857142857143,9241.0,308.03333333333336,6,11,0.0,0.20014285714285715,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-24,USP-S | Night Ops (Minimal Wear),0.127,0.127,248.0,0.123,0.142,0.205,0.03252032520325199,-0.10563380281690127,0.1462857142857143,0.016798930966958968,0.15733333333333333,0.028465573749511686,0.15728423607915307,1963.0,280.42857142857144,9180.0,306.0,0,11,0.0,0.19757142857142856,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-25,USP-S | Night Ops (Minimal Wear),0.151,0.151,231.0,0.127,0.158,0.146,0.1889763779527558,-0.044303797468354444,0.14528571428571427,0.01627192398593607,0.1575,0.02841331847332632,0.1516833624086536,1956.0,279.42857142857144,9027.0,300.9,1,11,0.0,0.19528571428571428,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-26,USP-S | Night Ops (Minimal Wear),0.153,0.153,253.0,0.151,0.155,0.177,0.013245033112582849,-0.012903225806451646,0.145,0.016115653437396994,0.15669999999999995,0.028190010050843657,0.14710226104655497,1887.0,269.57142857142856,9013.0,300.43333333333334,2,11,0.0,0.19342857142857145,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-27,USP-S | Night Ops (Minimal Wear),0.133,0.133,314.0,0.153,0.175,0.175,-0.130718954248366,-0.23999999999999988,0.139,0.01075705748400954,0.15529999999999997,0.0282891616465859,0.14912753099122036,1991.0,284.42857142857144,9061.0,302.03333333333336,3,11,0.0,0.19242857142857142,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-28,USP-S | Night Ops (Minimal Wear),0.134,0.134,321.0,0.133,0.144,0.172,0.007518796992481258,-0.06944444444444431,0.1375714285714286,0.010661776089740163,0.1540333333333333,0.028363689620514616,0.14908573412955664,2014.0,287.7142857142857,9136.0,304.53333333333336,4,11,0.0,0.18942857142857145,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-29,USP-S | Night Ops (Minimal Wear),0.296,0.296,59.0,0.134,0.142,0.244,1.2089552238805967,1.084507042253521,0.15957142857142856,0.056679190292777626,0.15576666666666664,0.03469167367283139,0.2534620795047945,1777.0,253.85714285714286,8972.0,299.06666666666666,5,11,0.0,0.18700000000000003,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-30,USP-S | Night Ops (Minimal Wear),0.138,0.138,521.0,0.296,0.123,0.156,-0.5337837837837838,0.12195121951219523,0.16171428571428573,0.05552789333997382,0.15516666666666667,0.034837798756841995,0.26403077630051286,1947.0,278.14285714285717,9140.0,304.6666666666667,6,11,0.0,0.18657142857142858,USP-S | Night Ops (Minimal Wear),USP-S | Night Ops (Minimal Wear),0,0
2014-11-01,eSports 2013 Case,1.593,1.593,1080.0,1.616,1.585,1.56,-0.0142326732673268,0.0050473186119874835,1.592285714285714,0.034992710611188256,1.5662666666666667,0.048137949917110325,0.027374881969359936,6895.0,985.0,31026.0,1034.2,5,11,0.0,1.577,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-02,eSports 2013 Case,1.547,1.547,1232.0,1.593,1.547,1.502,-0.028876333961079803,0.0,1.5922857142857143,0.034992710611188256,1.5677666666666668,0.04679436100880342,0.027026370320132446,7138.0,1019.7142857142857,31136.0,1037.8666666666666,6,11,0.0,1.5847142857142857,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-03,eSports 2013 Case,1.543,1.543,1099.0,1.547,1.536,1.519,-0.0025856496444731647,0.004557291666666519,1.5932857142857144,0.03343528626087924,1.5685666666666664,0.0461545832562223,0.026970812583540137,7363.0,1051.857142857143,30939.0,1031.3,0,11,0.0,1.5974285714285714,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-04,eSports 2013 Case,1.624,1.624,936.0,1.543,1.595,1.493,0.052495139338950114,0.0181818181818183,1.5974285714285714,0.03514401856385136,1.5729333333333335,0.04498068721376123,0.028283648530812177,7323.0,1046.142857142857,30576.0,1019.2,1,11,0.0,1.5932857142857144,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-05,eSports 2013 Case,1.543,1.543,766.0,1.624,1.632,1.555,-0.04987684729064046,-0.054534313725490224,1.5847142857142857,0.036413162006985106,1.5725333333333336,0.04519124792356247,0.0289090626867621,7072.0,1010.2857142857143,30326.0,1010.8666666666667,2,11,0.0,1.5922857142857143,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-06,eSports 2013 Case,1.573,1.573,827.0,1.543,1.627,1.524,0.01944264419961117,-0.03318992009834054,1.577,0.03210251436525546,1.574166666666667,0.04428399510231911,0.028860232975703753,6979.0,997.0,30212.0,1007.0666666666667,3,11,0.0,1.5922857142857143,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-07,eSports 2013 Case,1.584,1.584,1074.0,1.573,1.616,1.537,0.006993006993007089,-0.01980198019801982,1.5724285714285713,0.028273446112952773,1.5757333333333334,0.04376980186790382,0.028849040449020164,7014.0,1002.0,30194.0,1006.4666666666667,4,11,0.0,1.5911428571428574,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-08,eSports 2013 Case,1.583,1.583,1109.0,1.584,1.593,1.543,-0.0006313131313131493,-0.006277463904582503,1.571,0.027438242342707492,1.577066666666667,0.04335968429569366,0.028847579950116355,7043.0,1006.1428571428571,30352.0,1011.7333333333333,5,11,0.0,1.5891428571428572,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-09,eSports 2013 Case,1.588,1.588,1072.0,1.583,1.547,1.572,0.0031585596967782514,0.02650290885585016,1.576857142857143,0.02602981022612663,1.5776000000000003,0.0433924724654711,0.028667150320311807,6883.0,983.2857142857143,30291.0,1009.7,6,11,0.0,1.5815714285714286,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-10,eSports 2013 Case,1.598,1.598,1009.0,1.588,1.543,1.566,0.006297229219143663,0.03564484769928722,1.584714285714286,0.02271383647354496,1.5786666666666669,0.0434874183592859,0.0286708069917494,6793.0,970.4285714285714,30051.0,1001.7,0,11,0.0,1.5690000000000002,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-11,eSports 2013 Case,1.606,1.606,1104.0,1.598,1.624,1.553,0.005006257822277815,-0.011083743842364546,1.582142857142857,0.018802952438597653,1.5804333333333334,0.043485387073002923,0.028624862292281023,6961.0,994.4285714285714,30053.0,1001.7666666666667,1,11,0.0,1.560142857142857,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-12,eSports 2013 Case,1.247,1.247,1173.0,1.606,1.543,1.588,-0.22353673723536738,-0.1918340894361632,1.5398571428571428,0.1199683631765696,1.569066666666667,0.07393101889975245,0.049255264950777054,7368.0,1052.5714285714287,30121.0,1004.0333333333333,2,11,0.0,1.5522857142857143,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-13,eSports 2013 Case,1.116,1.116,829.0,1.247,1.573,1.62,-0.10505212510024053,-0.2905276541640177,1.4745714285714284,0.1887809442130195,1.552266666666667,0.10926754118014896,0.05203262390427689,7370.0,1052.857142857143,29902.0,996.7333333333333,3,11,0.0,1.539,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-14,eSports 2013 Case,1.19,1.19,837.0,1.116,1.584,1.647,0.06630824372759836,-0.2487373737373738,1.4182857142857141,0.2057381930552338,1.5370333333333335,0.12562947725576012,0.053645242867247256,7133.0,1019.0,29778.0,992.6,4,11,0.0,1.5441428571428573,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-15,eSports 2013 Case,1.201,1.201,824.0,1.19,1.583,1.603,0.009243697478991786,-0.2413139608338597,1.3637142857142857,0.20547277489850038,1.5236333333333332,0.13864378416968026,0.053641772219050136,6848.0,978.2857142857143,29712.0,990.4,5,11,0.0,1.5475714285714284,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-16,eSports 2013 Case,1.135,1.135,926.0,1.201,1.588,1.626,-0.054954204829308906,-0.285264483627204,1.299,0.19574911056174507,1.5072666666666665,0.15375129990417064,0.05412053630473723,6702.0,957.4285714285714,29673.0,989.1,6,11,0.0,1.5517142857142854,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-17,eSports 2013 Case,1.146,1.146,714.0,1.135,1.598,1.621,0.009691629955947079,-0.28285356695869845,1.2344285714285717,0.1572285480646903,1.4914333333333332,0.16525146158371962,0.05422569536968239,6407.0,915.2857142857143,29209.0,973.6333333333333,0,11,0.0,1.5664285714285715,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-18,eSports 2013 Case,1.184,1.184,772.0,1.146,1.606,1.454,0.03315881326352543,-0.2627646326276464,1.1741428571428572,0.04154662981493918,1.482433333333333,0.1741575308608719,0.05188687869315517,6075.0,867.8571428571429,28966.0,965.5333333333333,1,11,0.0,1.5788571428571427,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-19,eSports 2013 Case,1.21,1.21,723.0,1.184,1.247,1.481,0.02195945945945943,-0.029671210906174972,1.1688571428571428,0.03351941259044021,1.4734,0.18089547626553112,0.05194245766679243,5625.0,803.5714285714286,28795.0,959.8333333333334,2,11,0.0,1.5941428571428575,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-20,eSports 2013 Case,1.231,1.231,738.0,1.21,1.116,1.533,0.01735537190082659,0.10304659498207891,1.1852857142857143,0.03172072006800374,1.4633333333333332,0.18563949531880927,0.0515794926706321,5534.0,790.5714285714286,28631.0,954.3666666666667,3,11,0.0,1.6082857142857148,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-21,eSports 2013 Case,1.203,1.203,824.0,1.231,1.19,1.544,-0.022745735174654724,0.010924369747899343,1.1871428571428573,0.03231730439354911,1.4519666666666666,0.1907223957017692,0.05160812831487634,5521.0,788.7142857142857,28587.0,952.9,4,11,0.0,1.6004285714285715,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-22,eSports 2013 Case,1.18,1.18,738.0,1.203,1.201,1.574,-0.0191188694929344,-0.017485428809325687,1.1841428571428572,0.03186322811835692,1.4388333333333334,0.19537572065694914,0.05141853719980667,5435.0,776.4285714285714,28443.0,948.1,5,11,0.0,1.5927142857142857,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-23,eSports 2013 Case,1.144,1.144,887.0,1.18,1.135,1.602,-0.03050847457627126,0.007929515418502175,1.1854285714285715,0.02998026561807977,1.4235666666666664,0.1998717394286201,0.05133917606879935,5396.0,770.8571428571429,28277.0,942.5666666666667,6,11,0.0,1.5841428571428569,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-24,eSports 2013 Case,1.174,1.174,778.0,1.144,1.146,1.585,0.02622377622377625,0.024432809773123898,1.1894285714285715,0.026065067717196588,1.4098666666666666,0.20240664240308145,0.0517415356912259,5460.0,780.0,27886.0,929.5333333333333,0,11,0.0,1.5684285714285713,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-25,eSports 2013 Case,1.17,1.17,730.0,1.174,1.184,1.547,-0.0034071550255536653,-0.011824324324324342,1.1874285714285713,0.0269277188193937,1.3973000000000002,0.20518660612557865,0.05166775598779665,5418.0,774.0,27627.0,920.9,1,11,0.0,1.5547142857142855,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-26,eSports 2013 Case,1.186,1.186,853.0,1.17,1.21,1.536,0.013675213675213627,-0.01983471074380172,1.184,0.02531515638618782,1.3856333333333337,0.20691165318130883,0.0518113085849979,5548.0,792.5714285714286,27606.0,920.2,2,11,0.0,1.55,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-27,eSports 2013 Case,1.183,1.183,1060.0,1.186,1.231,1.595,-0.002529510961214121,-0.038992688870836734,1.1771428571428573,0.016685567514031628,1.3719000000000003,0.2062313183458484,0.05112951031560276,5870.0,838.5714285714286,27690.0,923.0,3,11,0.0,1.5414285714285716,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-28,eSports 2013 Case,1.21,1.21,1128.0,1.183,1.203,1.632,0.02282333051563823,0.005818786367414619,1.1781428571428572,0.01833364254532068,1.3578333333333334,0.20236634821256447,0.05112183264667352,6174.0,882.0,27801.0,926.7,4,11,0.0,1.5347142857142857,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-29,eSports 2013 Case,1.184,1.184,1186.0,1.21,1.18,1.627,-0.02148760330578514,0.003389830508474523,1.1787142857142856,0.018444622024662197,1.3430666666666669,0.19830867073552003,0.05116386509598651,6622.0,946.0,28067.0,935.5666666666667,5,11,0.0,1.5247142857142857,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-30,eSports 2013 Case,1.137,1.137,1201.0,1.184,1.144,1.616,-0.03969594594594594,-0.006118881118881037,1.1777142857142857,0.020387070732727254,1.3271000000000004,0.1949455223047369,0.051454794370409666,6936.0,990.8571428571429,28229.0,940.9666666666667,6,11,0.0,1.5271428571428574,eSports 2013 Case,eSports 2013 Case,0,0
2014-11-01,★ Bayonet | Blue Steel (Battle-Scarred),123.289,123.289,4.0,115.969,114.316,,0.06312031663634254,0.07849294936841744,112.74242857142856,6.824334313054022,112.13566666666667,19.617822258231303,1.3145551275434713,19.0,2.7142857142857144,63.0,2.1,5,11,0.0,107.68499999999999,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-02,★ Bayonet | Blue Steel (Battle-Scarred),122.408,122.408,2.0,123.289,114.081,118.359,-0.007145811872916519,0.072991996914473,113.932,7.631950771030207,112.27063333333335,19.67402092351456,1.2930877259517042,18.0,2.5714285714285716,62.0,2.066666666666667,6,11,0.0,109.09114285714284,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-03,★ Bayonet | Blue Steel (Battle-Scarred),110.678,110.678,4.0,122.408,115.045,115.973,-0.09582707012613556,-0.037959059498457126,113.30814285714287,7.693708662250724,112.09413333333333,19.66376309650713,1.2936074574619365,20.0,2.857142857142857,62.0,2.066666666666667,0,11,0.0,109.04742857142855,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-04,★ Bayonet | Blue Steel (Battle-Scarred),94.905,94.905,1.0,110.678,103.54,96.018,-0.14251251377870933,-0.08339772068765694,112.07457142857142,9.613675034734085,112.05703333333334,19.69508426229471,1.2933294475922694,20.0,2.857142857142857,62.0,2.066666666666667,1,11,0.0,112.07457142857142,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-05,★ Bayonet | Blue Steel (Battle-Scarred),93.726,93.726,2.0,94.905,114.916,110.407,-0.012422949265054495,-0.18439555849490064,109.04742857142857,11.410586774158999,111.50100000000002,19.96740619442929,1.293901538913865,20.0,2.857142857142857,63.0,2.1,2,11,0.0,113.30814285714284,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-06,★ Bayonet | Blue Steel (Battle-Scarred),102.663,102.663,1.0,93.726,102.357,14.676,0.09535241021701557,0.002989536621823552,109.09114285714286,11.385430231265765,114.43390000000002,8.95524399574536,1.278820124551935,17.0,2.4285714285714284,63.0,2.1,3,11,0.0,113.932,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-07,★ Bayonet | Blue Steel (Battle-Scarred),106.126,106.126,2.0,102.663,115.969,119.021,0.03373172418495485,-0.08487613069009814,107.68499999999999,11.052101545472183,114.00406666666669,9.033878579854589,0.07465019024131668,16.0,2.2857142857142856,64.0,2.1333333333333333,4,11,0.0,112.74242857142858,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-08,★ Bayonet | Blue Steel (Battle-Scarred),107.344,107.344,3.0,106.126,123.289,122.3,0.01147692365678532,-0.12933027277372688,105.40714285714284,9.066056575862225,113.50553333333336,8.974792067167288,0.0745011356673677,15.0,2.142857142857143,66.0,2.2,5,11,0.0,111.46057142857144,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-09,★ Bayonet | Blue Steel (Battle-Scarred),104.482,104.482,1.0,107.344,122.408,113.253,-0.026661946638843248,-0.1464446768185086,102.84628571428571,5.87092707973027,113.2131666666667,9.11994665950532,0.07344359439429798,14.0,2.0,64.0,2.1333333333333333,6,11,0.0,110.50742857142858,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-10,★ Bayonet | Blue Steel (Battle-Scarred),105.752,105.752,3.0,104.482,110.678,113.253,0.012155203767155953,-0.044507490196787125,102.14257142857142,5.139697374558235,112.96313333333336,9.217727003744228,0.07347558622306839,13.0,1.8571428571428572,67.0,2.2333333333333334,0,11,0.0,111.40514285714286,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-11,★ Bayonet | Blue Steel (Battle-Scarred),92.397,92.397,2.0,105.752,94.905,113.253,-0.12628602768741948,-0.02642642642642634,101.78428571428572,5.689722130154277,112.26793333333335,9.928708307842577,0.0769193577900704,14.0,2.0,69.0,2.3,1,11,0.0,111.01328571428571,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-12,★ Bayonet | Blue Steel (Battle-Scarred),93.479,93.479,6.0,92.397,93.726,127.032,0.011710336915700559,-0.0026353413140430826,101.74900000000001,5.74013006323525,111.1495,10.091080248582573,0.07339596863302017,18.0,2.5714285714285716,72.0,2.4,2,11,0.0,114.0942857142857,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-13,★ Bayonet | Blue Steel (Battle-Scarred),98.444,98.444,3.0,93.479,102.663,127.032,0.05311353352089787,-0.04109562354499663,101.14628571428571,5.8332596796127545,110.19656666666667,9.894157338831617,0.07418930374644779,20.0,2.857142857142857,75.0,2.5,3,11,0.0,115.53171428571429,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-14,★ Bayonet | Blue Steel (Battle-Scarred),98.91,98.91,2.0,98.444,106.126,124.903,0.004733655682418458,-0.0679946478713982,100.11542857142855,5.4896419830477825,109.33013333333334,9.704666725286804,0.07418209111504463,20.0,2.857142857142857,75.0,2.5,4,11,0.0,115.99128571428571,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-15,★ Bayonet | Blue Steel (Battle-Scarred),99.084,99.084,3.0,98.91,107.344,126.884,0.001759175007582714,-0.07694887464599787,98.93542857142857,4.629377985281848,108.40346666666666,9.303225905506588,0.07409363068044698,20.0,2.857142857142857,77.0,2.566666666666667,5,11,0.0,115.95714285714284,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-16,★ Bayonet | Blue Steel (Battle-Scarred),102.203,102.203,1.0,99.084,104.482,106.493,0.03147834160913976,-0.021812369594762737,98.60985714285714,4.295987743683347,108.26046666666664,9.364263276710856,0.06848270932355636,20.0,2.857142857142857,74.0,2.466666666666667,6,11,0.0,115.55657142857142,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-17,★ Bayonet | Blue Steel (Battle-Scarred),,102.203,0.0,102.203,105.752,114.077,0.0,-0.033559648990089896,98.10285714285715,3.5715083419662754,107.86466666666664,9.360989824206033,0.0672314726816028,17.0,2.4285714285714284,68.0,2.2666666666666666,0,11,1.0,118.16271428571427,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-18,★ Bayonet | Blue Steel (Battle-Scarred),,102.203,0.0,102.203,92.397,117.298,0.0,0.106128986871868,99.50371428571428,2.922994145651033,107.36149999999998,9.245386787474065,0.06700804201569645,15.0,2.142857142857143,66.0,2.2,1,11,2.0,119.98128571428572,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-19,★ Bayonet | Blue Steel (Battle-Scarred),83.738,83.738,3.0,102.203,93.479,125.107,-0.18066984335097802,-0.10420522256335651,98.11214285714284,6.077035589086214,105.9825333333333,9.575029704856735,0.07297108260634697,12.0,1.7142857142857142,68.0,2.2666666666666666,2,11,0.0,120.25628571428571,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-20,★ Bayonet | Blue Steel (Battle-Scarred),90.379,90.379,3.0,83.738,98.444,125.107,0.07930688576273615,-0.08192474909593273,96.96,6.643061557530749,104.8249333333333,9.287912772104518,0.07472019513694406,12.0,1.7142857142857142,71.0,2.3666666666666667,3,11,0.0,120.53128571428572,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-21,★ Bayonet | Blue Steel (Battle-Scarred),92.212,92.212,4.0,90.379,98.91,112.173,0.02028126002721864,-0.06771812759073903,96.00314285714285,6.774361781822729,104.15956666666663,9.45122625089229,0.07272247832643147,14.0,2.0,74.0,2.466666666666667,4,11,0.0,119.95342857142859,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-22,★ Bayonet | Blue Steel (Battle-Scarred),88.633,88.633,4.0,92.212,99.084,108.641,-0.03881273586951817,-0.10547616164062823,94.51014285714288,7.075791978460715,103.49263333333329,9.810568034805913,0.0728273855768096,15.0,2.142857142857143,76.0,2.533333333333333,5,11,0.0,119.8357142857143,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-23,★ Bayonet | Blue Steel (Battle-Scarred),96.85,96.85,3.0,88.633,102.203,109.297,0.09270813353942664,-0.052376153341878506,93.74542857142858,6.466056313155489,103.07773333333328,9.819516281139084,0.07485927251936816,17.0,2.4285714285714284,78.0,2.6,6,11,0.0,120.80142857142859,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-24,★ Bayonet | Blue Steel (Battle-Scarred),96.378,96.378,3.0,96.85,102.203,114.316,-0.004873515745998924,-0.05699441307985087,92.91328571428572,5.647020395477492,102.47979999999997,9.661865004231844,0.07434890803379285,20.0,2.857142857142857,75.0,2.5,0,11,0.0,120.14657142857142,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
2014-11-25,★ Bayonet | Blue Steel (Battle-Scarred),,96.378,0.0,96.378,102.203,114.081,0.0,-0.05699441307985087,92.08114285714286,4.536834907685294,101.88969999999999,9.474081560235799,0.0743505197758495,20.0,2.857142857142857,72.0,2.4,1,11,1.0,119.30628571428569,★ Bayonet | Blue Steel (Battle-Scarred),★ Bayonet | Blue Steel (Battle-Scarred),0,0
