date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir
2015-02-19,Souvenir Five-SeveN | Silver Quartz (Field-Tested),4.884,4.884,1.0,4.573,2.58,3.881,0.06800787229389904,0.8930232558139535,6.2090000000000005,1.2557175524092077,5.040433333333332,1.4469516159460512,0.3607041945889925,23.0,3.2857142857142856,38.0,1.2666666666666666,3,2,0.0,5.236857142857143,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-20,Souvenir Five-SeveN | Silver Quartz (Field-Tested),5.261,5.261,3.0,4.884,6.283,4.523,0.07719082719082704,-0.16266114913258,6.063000000000001,1.2973490553542524,5.065033333333333,1.4442163615223613,0.36018631786007543,24.0,3.4285714285714284,40.0,1.3333333333333333,4,2,0.0,5.255571428571429,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-21,Souvenir Five-SeveN | Silver Quartz (Field-Tested),6.132,6.132,1.0,5.261,7.782,4.523,0.16555787873027938,-0.2120277563608327,5.827285714285715,1.0982241137771616,5.118666666666666,1.4529412544521159,0.36054855186879964,24.0,3.4285714285714284,41.0,1.3666666666666667,5,2,0.0,5.292,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-22,Souvenir Five-SeveN | Silver Quartz (Field-Tested),7.213,7.213,2.0,6.132,6.819,4.523,0.1762883235485977,0.057779733098694885,5.883571428571429,1.156176192349203,5.208333333333333,1.495786957498367,0.3609284552737553,23.0,3.2857142857142856,43.0,1.4333333333333333,6,2,0.0,5.328428571428572,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-23,Souvenir Five-SeveN | Silver Quartz (Field-Tested),8.964,8.964,2.0,7.213,7.885,7.906,0.24275613475668933,0.13684210526315788,6.037714285714286,1.4478657903751906,5.2436,1.5696249360914214,0.3399770556599961,24.0,3.4285714285714284,44.0,1.4666666666666666,0,2,0.0,5.3461428571428575,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-24,Souvenir Five-SeveN | Silver Quartz (Field-Tested),,8.964,0.0,8.964,5.237,7.906,0.0,0.7116669849150277,6.570142857142857,1.7159691496204061,5.278866666666665,1.6393836592519222,0.3399770556599961,11.0,1.5714285714285714,44.0,1.4666666666666666,1,2,1.0,5.363857142857143,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-25,Souvenir Five-SeveN | Silver Quartz (Field-Tested),,8.964,0.0,8.964,4.573,3.609,0.0,0.9602011808440847,7.1974285714285715,1.6732949408827105,5.457366666666666,1.7365027014727683,0.32181407418448943,9.0,1.2857142857142858,42.0,1.4,2,2,2.0,6.081857142857144,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-26,Souvenir Five-SeveN | Silver Quartz (Field-Tested),14.265,14.265,2.0,8.964,4.884,3.609,0.5913654618473896,1.9207616707616708,8.537571428571429,2.715725257361169,5.812566666666667,2.3154278464729194,0.33482991479352947,10.0,1.4285714285714286,44.0,1.4666666666666666,3,2,0.0,6.213333333333335,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-27,Souvenir Five-SeveN | Silver Quartz (Field-Tested),4.92,4.92,1.0,14.265,5.261,3.609,-0.655099894847529,-0.06481657479566627,8.488857142857142,2.7764426586433757,5.856266666666667,2.285606133076204,0.36029907312396536,8.0,1.1428571428571428,45.0,1.5,4,2,0.0,6.3974,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-28,Souvenir Five-SeveN | Silver Quartz (Field-Tested),,4.92,0.0,4.92,6.132,3.609,0.0,-0.197651663405088,8.315714285714286,2.9503644672812745,5.899966666666666,2.254543257267176,0.36029907312396536,7.0,1.0,45.0,1.5,5,2,1.0,6.6425,Souvenir Five-SeveN | Silver Quartz (Field-Tested),Souvenir Five-SeveN | Silver Quartz (Field-Tested),0,1
2015-02-01,Souvenir Galil AR | Hunting Blind (Factory New),2.796,2.796,6.0,2.795,2.509,3.003,0.0003577817531306149,0.11438820247110404,3.135142857142857,0.26546962622676745,3.062833333333334,0.22947782512090845,0.10248730006045996,35.0,5.0,153.0,5.1,6,2,0.0,2.973714285714286,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-02,Souvenir Galil AR | Hunting Blind (Factory New),2.532,2.532,8.0,2.796,3.117,3.247,-0.09442060085836901,-0.18768046198267563,3.0515714285714286,0.3397229363310458,3.0390000000000006,0.24567105378262755,0.10285881964438821,36.0,5.142857142857143,157.0,5.233333333333333,0,2,0.0,3.0027142857142857,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-03,Souvenir Galil AR | Hunting Blind (Factory New),2.957,2.957,7.0,2.532,3.299,3.237,0.1678515007898893,-0.10366777811458017,3.0027142857142857,0.32489458258936604,3.0296666666666665,0.24327862398675498,0.10733339659455814,41.0,5.857142857142857,159.0,5.3,1,2,0.0,3.051571428571428,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-04,Souvenir Galil AR | Hunting Blind (Factory New),2.921,2.921,9.0,2.957,3.124,3.188,-0.012174501183632058,-0.06498079385403344,2.9737142857142858,0.32181969853840053,3.020766666666667,0.24220496600102068,0.10731829997967628,44.0,6.285714285714286,159.0,5.3,2,2,0.0,3.1351428571428572,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-05,Souvenir Galil AR | Hunting Blind (Factory New),2.889,2.889,5.0,2.921,3.199,2.978,-0.01095515234508726,-0.09690528290090661,2.929428571428571,0.3088387730760211,3.0178,0.24325342066796654,0.10659729902642479,42.0,6.0,162.0,5.4,3,2,0.0,3.0941428571428573,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-06,Souvenir Galil AR | Hunting Blind (Factory New),2.993,2.993,1.0,2.889,3.616,2.659,0.035998615437867754,-0.17228982300884965,2.840428571428571,0.1438668602193978,3.0289333333333333,0.23404599737848308,0.10467461227614246,41.0,5.857142857142857,159.0,5.3,4,2,0.0,3.133714285714286,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-07,Souvenir Galil AR | Hunting Blind (Factory New),2.724,2.724,2.0,2.993,2.795,3.208,-0.08987637821583683,-0.02540250447227177,2.830285714285714,0.14911904571823928,3.0128,0.23779800952348898,0.09946446863014555,38.0,5.428571428571429,155.0,5.166666666666667,5,2,0.0,3.0354285714285716,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-08,Souvenir Galil AR | Hunting Blind (Factory New),2.483,2.483,4.0,2.724,2.796,2.854,-0.0884728340675478,-0.11194563662374812,2.7855714285714286,0.19312901471951482,3.0004333333333335,0.25477567693081604,0.09873380279560402,36.0,5.142857142857143,152.0,5.066666666666666,6,2,0.0,3.025714285714286,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-09,Souvenir Galil AR | Hunting Blind (Factory New),2.727,2.727,7.0,2.483,2.532,3.165,0.09826822392267398,0.07701421800947861,2.813428571428571,0.16681543020686668,2.985833333333333,0.25746249996628423,0.09835898084051964,35.0,5.0,154.0,5.133333333333334,0,2,0.0,3.0432857142857146,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-10,Souvenir Galil AR | Hunting Blind (Factory New),2.749,2.749,7.0,2.727,2.957,3.038,0.008067473414008264,-0.07034156239431844,2.7837142857142854,0.15682083889012982,2.9761999999999995,0.26071649992536594,0.09808541081881834,35.0,5.0,157.0,5.233333333333333,1,2,0.0,3.032571428571429,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-11,Souvenir Galil AR | Hunting Blind (Factory New),3.184,3.184,6.0,2.749,2.921,3.456,0.15823935976718806,0.09003765833618638,2.8212857142857146,0.2082750340197268,2.9671333333333334,0.24830756913330068,0.09910512996980837,32.0,4.571428571428571,159.0,5.3,2,2,0.0,3.001714285714286,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-12,Souvenir Galil AR | Hunting Blind (Factory New),2.791,2.791,5.0,3.184,2.889,3.159,-0.12342964824120606,-0.03392177223952919,2.807285714285715,0.20653931779668094,2.9548666666666663,0.24761498787880798,0.10043599761333208,32.0,4.571428571428571,161.0,5.366666666666666,3,2,0.0,3.034,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-13,Souvenir Galil AR | Hunting Blind (Factory New),3.345,3.345,5.0,2.791,2.993,3.119,0.19849516302400594,0.11760775141998003,2.8575714285714287,0.2766007215892133,2.9623999999999997,0.25579661191397096,0.10645482793294356,36.0,5.142857142857143,161.0,5.366666666666666,4,2,0.0,3.014,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-14,Souvenir Galil AR | Hunting Blind (Factory New),3.322,3.322,6.0,3.345,2.724,3.004,-0.0068759342301943915,0.21953010279001473,2.943,0.31220917896271316,2.9730000000000003,0.2637655524640522,0.10616938923541856,40.0,5.714285714285714,161.0,5.366666666666666,5,2,0.0,3.0168571428571425,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-15,Souvenir Galil AR | Hunting Blind (Factory New),3.245,3.245,1.0,3.322,2.483,2.948,-0.023178807947019875,0.3068868304470398,3.0518571428571435,0.2615822343090648,2.9829000000000003,0.2681782181062934,0.10621184657068924,37.0,5.285714285714286,157.0,5.233333333333333,6,2,0.0,2.9987142857142857,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-16,Souvenir Galil AR | Hunting Blind (Factory New),3.465,3.465,2.0,3.245,2.727,2.932,0.06779661016949134,0.27062706270627057,3.1572857142857145,0.25810447180811674,3.000666666666667,0.281540208298724,0.10669650453478129,32.0,4.571428571428571,156.0,5.2,0,2,0.0,2.9804285714285714,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-17,Souvenir Galil AR | Hunting Blind (Factory New),3.335,3.335,8.0,3.465,2.749,2.735,-0.037518037518037506,0.21316842488177512,3.241,0.20076781187659112,3.020666666666666,0.2832635208109619,0.10610050545608313,33.0,4.714285714285714,153.0,5.1,1,2,0.0,2.971142857142857,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-18,Souvenir Galil AR | Hunting Blind (Factory New),2.674,2.674,3.0,3.335,3.184,2.901,-0.1982008995502249,-0.16017587939698497,3.168142857142857,0.28365896453887246,3.0131,0.28932603869452655,0.11216521551463572,30.0,4.285714285714286,150.0,5.0,2,2,0.0,3.0504285714285713,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-19,Souvenir Galil AR | Hunting Blind (Factory New),3.01,3.01,7.0,2.674,2.791,3.224,0.12565445026178002,0.07846649946255813,3.1994285714285717,0.2504731848452657,3.005966666666667,0.28666420347778965,0.11265177526009433,32.0,4.571428571428571,153.0,5.1,3,2,0.0,3.0937142857142854,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-20,Souvenir Galil AR | Hunting Blind (Factory New),3.735,3.735,1.0,3.01,3.345,3.247,0.24086378737541536,0.11659192825112097,3.2551428571428573,0.31238137340273603,3.0222333333333338,0.3125564144634088,0.12040737291598891,28.0,4.0,151.0,5.033333333333333,4,2,0.0,3.127,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-21,Souvenir Galil AR | Hunting Blind (Factory New),3.122,3.122,9.0,3.735,3.322,3.131,-0.16412315930388222,-0.060204695966285415,3.2265714285714284,0.3141013745105038,3.021933333333334,0.31245617648275453,0.12424478939421096,31.0,4.428571428571429,158.0,5.266666666666667,5,2,0.0,3.1135714285714284,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-22,Souvenir Galil AR | Hunting Blind (Factory New),3.546,3.546,3.0,3.122,3.245,2.928,0.13581037796284434,0.09275808936825869,3.2695714285714286,0.3336742882096924,3.0425333333333335,0.32567660169083207,0.12555826445962465,33.0,4.714285714285714,159.0,5.3,6,2,0.0,3.1427142857142862,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-23,Souvenir Galil AR | Hunting Blind (Factory New),3.037,3.037,2.0,3.546,3.465,3.072,-0.14354201917653697,-0.12352092352092348,3.208428571428571,0.3314681010909139,3.041366666666667,0.32563164090050517,0.12850508353934334,33.0,4.714285714285714,155.0,5.166666666666667,0,2,0.0,3.0770000000000004,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-24,Souvenir Galil AR | Hunting Blind (Factory New),3.715,3.715,4.0,3.037,3.335,2.509,0.22324662495884096,0.11394302848575699,3.2627142857142855,0.3758919731920383,3.0815666666666672,0.3318114608562452,0.1290664747492534,29.0,4.142857142857143,147.0,4.9,1,2,0.0,3.051142857142857,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-25,Souvenir Galil AR | Hunting Blind (Factory New),2.998,2.998,3.0,3.715,2.674,3.117,-0.19300134589502005,0.12116679132385944,3.309,0.315675239990179,3.077600000000001,0.33207535289448986,0.12788167631869343,29.0,4.142857142857143,143.0,4.766666666666667,2,2,0.0,3.012857142857143,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-26,Souvenir Galil AR | Hunting Blind (Factory New),3.565,3.565,6.0,2.998,3.01,3.299,0.18912608405603715,0.1843853820598007,3.3882857142857143,0.2999255689980023,3.086466666666667,0.3412918334146827,0.13173109571703473,28.0,4.0,147.0,4.9,3,2,0.0,3.0412857142857144,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-27,Souvenir Galil AR | Hunting Blind (Factory New),3.41,3.41,2.0,3.565,3.735,3.124,-0.04347826086956519,-0.08701472556894241,3.341857142857143,0.2658836633736258,3.0960000000000005,0.34616672283742117,0.13158648105018475,29.0,4.142857142857143,143.0,4.766666666666667,4,2,0.0,3.0530000000000004,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-28,Souvenir Galil AR | Hunting Blind (Factory New),3.75,3.75,5.0,3.41,3.122,3.199,0.0997067448680351,0.2011531069827035,3.4315714285714285,0.282023736155491,3.114366666666667,0.3652364059376094,0.1325227890873848,25.0,3.5714285714285716,141.0,4.7,5,2,0.0,3.0742857142857147,Souvenir Galil AR | Hunting Blind (Factory New),Souvenir Galil AR | Hunting Blind (Factory New),0,1
2015-02-01,Souvenir Glock-18 | Night (Minimal Wear),8.575,8.575,1.0,9.783,8.082,12.241,-0.1234795052642339,0.060999752536500695,8.345714285714285,1.1269941962438612,10.029333333333335,2.2931213274099176,0.21814499852247465,9.0,1.2857142857142858,37.0,1.2333333333333334,6,2,0.0,9.779142857142858,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-02,Souvenir Glock-18 | Night (Minimal Wear),8.508,8.508,3.0,8.575,8.954,12.241,-0.007813411078717247,-0.049810140719231843,8.281999999999998,1.1031591000395182,9.9049,2.27090759169104,0.2181628680547206,10.0,1.4285714285714286,40.0,1.3333333333333333,0,2,0.0,9.030571428571427,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-03,Souvenir Glock-18 | Night (Minimal Wear),13.804,13.804,2.0,8.508,8.564,13.872,0.6224729666196522,0.6118636151331154,9.03057142857143,2.236360746336579,9.902633333333332,2.266977304449449,0.24350885716778042,11.0,1.5714285714285714,39.0,1.3,1,2,0.0,8.282,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-04,Souvenir Glock-18 | Night (Minimal Wear),,13.804,0.0,13.804,8.564,13.872,0.0,0.6118636151331154,9.779142857142856,2.7685628777694875,9.900366666666661,2.2630379210747273,0.24350885716778042,11.0,1.5714285714285714,39.0,1.3,2,2,1.0,8.345714285714285,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-05,Souvenir Glock-18 | Night (Minimal Wear),,13.804,0.0,13.804,5.843,13.772,0.0,1.3624850248160194,10.916428571428572,2.5440941613943493,9.90143333333333,2.264869336677554,0.24347830116110986,10.0,1.4285714285714286,36.0,1.2,3,2,2.0,8.275285714285713,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-06,Souvenir Glock-18 | Night (Minimal Wear),,13.804,0.0,13.804,8.137,13.772,0.0,0.6964483224775715,11.725999999999999,2.4299297461919704,9.902499999999998,2.266698770605981,0.24347830116110988,8.0,1.1428571428571428,36.0,1.2,4,2,3.0,8.244428571428571,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-07,Souvenir Glock-18 | Night (Minimal Wear),11.308,11.308,1.0,13.804,9.783,11.156,-0.18081715444798607,0.15588265358274556,11.943857142857143,2.3114359438342613,9.907566666666664,2.269662951237964,0.24321179811485183,7.0,1.0,34.0,1.1333333333333333,5,2,0.0,8.448714285714287,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-08,Souvenir Glock-18 | Night (Minimal Wear),17.679,17.679,2.0,11.308,8.575,11.156,0.5634064379200565,1.0616909620991253,13.244428571428573,2.5939879863772286,10.124999999999996,2.6580655246500853,0.2614127444055242,8.0,1.1428571428571428,36.0,1.2,6,2,0.0,8.876857142857144,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-09,Souvenir Glock-18 | Night (Minimal Wear),,17.679,0.0,17.679,8.508,9.655,0.0,1.0779266572637516,14.55457142857143,2.1486794520716903,10.392466666666662,2.981360055783639,0.2594136084785232,5.0,0.7142857142857143,35.0,1.1666666666666667,0,2,1.0,8.881857142857143,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-10,Souvenir Glock-18 | Night (Minimal Wear),,17.679,0.0,17.679,13.804,8.977,0.0,0.2807157345696898,15.108142857142857,2.371598943965949,10.68253333333333,3.241507342100105,0.2586244056690919,3.0,0.42857142857142855,34.0,1.1333333333333333,1,2,2.0,8.970428571428572,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-11,Souvenir Glock-18 | Night (Minimal Wear),,17.679,0.0,17.679,13.804,8.101,0.0,0.2807157345696898,15.661714285714286,2.4534174249859086,11.001799999999996,3.43729249458543,0.25731549888181166,3.0,0.42857142857142855,33.0,1.1,2,2,3.0,8.768285714285714,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-12,Souvenir Glock-18 | Night (Minimal Wear),,17.679,0.0,17.679,13.804,10.86,0.0,0.2807157345696898,16.215285714285717,2.408557642732958,11.229099999999995,3.6398915949974846,0.25199614912494717,3.0,0.42857142857142855,32.0,1.0666666666666667,3,2,4.0,9.026142857142856,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-13,Souvenir Glock-18 | Night (Minimal Wear),11.178,11.178,1.0,17.679,13.804,7.079,-0.3677244188019684,-0.19023471457548535,15.840142857142856,2.907696016169671,11.36573333333333,3.5575438430967448,0.25303677428264776,4.0,0.5714285714285714,31.0,1.0333333333333334,4,2,0.0,9.071857142857143,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-14,Souvenir Glock-18 | Night (Minimal Wear),9.903,9.903,2.0,11.178,11.308,10.912,-0.11406333870101992,-0.1242483197736115,15.63942857142857,3.242798961089141,11.332099999999997,3.566432973808237,0.23698501211563966,5.0,0.7142857142857143,32.0,1.0666666666666667,5,2,0.0,9.974142857142857,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-15,Souvenir Glock-18 | Night (Minimal Wear),9.883,9.883,2.0,9.903,17.679,15.883,-0.0020195900232253816,-0.44097516827874883,14.525714285714285,3.6626360029077296,11.1321,3.4726192069771575,0.22295034897573754,5.0,0.7142857142857143,33.0,1.1,6,2,0.0,10.270142857142858,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-16,Souvenir Glock-18 | Night (Minimal Wear),,9.883,0.0,9.883,17.679,9.887,0.0,-0.44097516827874883,13.411999999999997,3.7193199455199943,11.131966666666665,3.472667087252806,0.2112070663941536,5.0,0.7142857142857143,32.0,1.0666666666666667,0,2,1.0,10.052999999999999,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-17,Souvenir Glock-18 | Night (Minimal Wear),,9.883,0.0,9.883,17.679,9.887,0.0,-0.44097516827874883,12.298285714285713,3.430897871415241,11.131833333333331,3.472714961749028,0.2112070663941536,5.0,0.7142857142857143,32.0,1.0666666666666667,1,2,2.0,10.292428571428571,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-18,Souvenir Glock-18 | Night (Minimal Wear),10.058,10.058,2.0,9.883,17.679,7.539,0.017707173935040066,-0.4310764183494541,11.209571428571426,2.677075262144057,11.215799999999998,3.4147993147475004,0.20572873908616937,7.0,1.0,32.0,1.0666666666666667,2,2,0.0,10.372714285714284,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-19,Souvenir Glock-18 | Night (Minimal Wear),,10.058,0.0,10.058,17.679,9.184,0.0,-0.4310764183494541,10.120857142857144,0.4379567586520158,11.244933333333332,3.4010413006737923,0.202733254517195,7.0,1.0,30.0,1.0,3,2,1.0,10.242714285714285,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-20,Souvenir Glock-18 | Night (Minimal Wear),10.166,10.166,2.0,10.058,11.178,8.599,0.01073772121694172,-0.09053497942386834,9.976285714285714,0.10745326463925013,11.297166666666664,3.3719121289789795,0.20213179541096696,8.0,1.1428571428571428,31.0,1.0333333333333334,4,2,0.0,10.209571428571428,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-21,Souvenir Glock-18 | Night (Minimal Wear),,10.166,0.0,10.166,9.903,8.84,0.0,0.02655760880541247,10.013857142857143,0.12045322574276233,11.341366666666666,3.3480193297264904,0.20217501196306314,6.0,0.8571428571428571,30.0,1.0,5,2,1.0,9.534285714285716,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-22,Souvenir Glock-18 | Night (Minimal Wear),13.388,13.388,1.0,10.166,9.883,9.567,0.3169388156600432,0.3546493979560863,10.51457142857143,1.1780295724086844,11.46873333333333,3.3507743675488237,0.20875381330711934,5.0,0.7142857142857143,29.0,0.9666666666666667,6,2,0.0,9.569142857142856,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-23,Souvenir Glock-18 | Night (Minimal Wear),,13.388,0.0,13.388,9.883,9.567,0.0,0.3546493979560863,11.015285714285714,1.503186207863219,11.596099999999996,3.348686273252044,0.20875381330711937,5.0,0.7142857142857143,29.0,0.9666666666666667,0,2,1.0,10.525285714285713,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-24,Souvenir Glock-18 | Night (Minimal Wear),13.096,13.096,1.0,13.388,9.883,8.082,-0.021810576635793222,0.325103713447334,11.474285714285715,1.576139743105261,11.76323333333333,3.293801184885869,0.20615014532738332,6.0,0.8571428571428571,28.0,0.9333333333333333,1,2,0.0,10.941285714285714,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-25,Souvenir Glock-18 | Night (Minimal Wear),,13.096,0.0,13.096,10.058,8.954,0.0,0.3020481208987871,11.908285714285714,1.5443498599073715,11.901299999999997,3.2597872645312296,0.20579084377918996,4.0,0.5714285714285714,26.0,0.8666666666666667,2,2,1.0,11.765714285714285,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-26,Souvenir Glock-18 | Night (Minimal Wear),,13.096,0.0,13.096,10.058,8.564,0.0,0.3020481208987871,12.342285714285714,1.3817034739031087,12.052366666666666,3.206199686891355,0.20540898439658986,4.0,0.5714285714285714,25.0,0.8333333333333334,3,2,2.0,12.465,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-27,Souvenir Glock-18 | Night (Minimal Wear),,13.096,0.0,13.096,10.166,8.564,0.0,0.288215620696439,12.760857142857144,1.0669839239077368,12.203433333333333,3.1444518725668047,0.20540898439658986,2.0,0.2857142857142857,25.0,0.8333333333333334,4,2,3.0,12.834428571428571,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-28,Souvenir Glock-18 | Night (Minimal Wear),12.58,12.58,1.0,13.096,10.166,5.843,-0.03940134392180816,0.23745819397993317,13.105714285714287,0.2496063840104565,12.427999999999999,2.9143387586208984,0.1953990814426632,3.0,0.42857142857142855,25.0,0.8333333333333334,5,2,0.0,12.989428571428572,Souvenir Glock-18 | Night (Minimal Wear),Souvenir Glock-18 | Night (Minimal Wear),0,1
2015-02-01,Souvenir M249 | Gator Mesh (Field-Tested),0.796,0.796,1.0,0.809,1.926,1.303,-0.01606922126081578,-0.5867082035306335,0.8534285714285714,0.03384779858997855,1.0929333333333333,0.2843489561944775,0.20993030520272654,6.0,0.8571428571428571,24.0,0.8,6,2,0.0,0.8054285714285715,Souvenir M249 | Gator Mesh (Field-Tested),Souvenir M249 | Gator Mesh (Field-Tested),0,1
