date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2015-05-02,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.246,0.246,8.0,0.352,0.202,0.261,-0.3011363636363636,0.2178217821782178,0.2478571428571428,0.0453728319322369,0.3193666666666667,0.1939583259935551,0.5195646794994327,39.0,5.571428571428571,114.0,3.8,5,5,0.0,0.2592857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-03,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.271,0.271,6.0,0.246,0.214,0.261,0.1016260162601627,0.266355140186916,0.2559999999999999,0.0436479421868071,0.3197000000000001,0.1938663027277647,0.5193807448903112,31.0,4.428571428571429,120.0,4.0,6,5,0.0,0.259,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-03,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.271,0.271,6.0,0.246,0.214,0.261,0.1016260162601627,0.266355140186916,0.2559999999999999,0.0436479421868071,0.3197000000000001,0.1938663027277647,0.5193807448903112,31.0,4.428571428571429,120.0,4.0,6,5,0.0,0.259,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-04,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.231,0.231,2.0,0.271,0.233,0.353,-0.1476014760147601,-0.0085836909871245,0.2557142857142856,0.0438038298577199,0.3156333333333334,0.1944039580072609,0.5184148507400516,32.0,4.571428571428571,121.0,4.033333333333333,0,5,0.0,0.2557142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-04,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.231,0.231,2.0,0.271,0.233,0.353,-0.1476014760147601,-0.0085836909871245,0.2557142857142856,0.0438038298577199,0.3156333333333334,0.1944039580072609,0.5184148507400516,32.0,4.571428571428571,121.0,4.033333333333333,0,5,0.0,0.2557142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-05,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.231,0.0,0.231,0.208,1.279,0.0,0.1105769230769231,0.259,0.040865633483405,0.2807,0.0766516579511928,0.2071961804913242,30.0,4.285714285714286,117.0,3.9,1,5,1.0,0.256,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-05,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.231,0.0,0.231,0.208,1.279,0.0,0.1105769230769231,0.259,0.040865633483405,0.2807,0.0766516579511928,0.2071961804913242,30.0,4.285714285714286,117.0,3.9,1,5,1.0,0.256,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.227,0.227,6.0,0.231,0.225,0.326,-0.0173160173160172,0.0088888888888889,0.2592857142857143,0.0406332526939426,0.2774,0.0767613618083125,0.158052221503742,30.0,4.285714285714286,121.0,4.033333333333333,2,5,0.0,0.2478571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-06,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.227,0.227,6.0,0.231,0.225,0.326,-0.0173160173160172,0.0088888888888889,0.2592857142857143,0.0406332526939426,0.2774,0.0767613618083125,0.158052221503742,30.0,4.285714285714286,121.0,4.033333333333333,2,5,0.0,0.2478571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-07,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.234,0.234,5.0,0.227,0.257,0.34,0.0308370044052863,-0.0894941634241245,0.256,0.041603571275278,0.2738666666666667,0.0762363576138198,0.1579596779943127,32.0,4.571428571428571,122.0,4.066666666666666,3,5,0.0,0.2415714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-07,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.234,0.234,5.0,0.227,0.257,0.34,0.0308370044052863,-0.0894941634241245,0.256,0.041603571275278,0.2738666666666667,0.0762363576138198,0.1579596779943127,32.0,4.571428571428571,122.0,4.066666666666666,3,5,0.0,0.2415714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-08,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.234,0.0,0.234,0.352,0.387,0.0,-0.3352272727272726,0.2391428571428571,0.014116136373755,0.2687666666666667,0.0735684186470133,0.1558758673866476,27.0,3.857142857142857,119.0,3.966666666666667,4,5,1.0,0.2235714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-08,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.234,0.0,0.234,0.352,0.387,0.0,-0.3352272727272726,0.2391428571428571,0.014116136373755,0.2687666666666667,0.0735684186470133,0.1558758673866476,27.0,3.857142857142857,119.0,3.966666666666667,4,5,1.0,0.2235714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-09,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.169,0.169,3.0,0.234,0.246,0.452,-0.2777777777777778,-0.3130081300813008,0.2281428571428571,0.027828190082456,0.2593333333333333,0.0673495030089721,0.1599528257768687,22.0,3.142857142857143,114.0,3.8,5,5,0.0,0.2217142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-09,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.169,0.169,3.0,0.234,0.246,0.452,-0.2777777777777778,-0.3130081300813008,0.2281428571428571,0.027828190082456,0.2593333333333333,0.0673495030089721,0.1599528257768687,22.0,3.142857142857143,114.0,3.8,5,5,0.0,0.2217142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-10,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.225,0.225,3.0,0.169,0.271,0.452,0.331360946745562,-0.1697416974169742,0.2215714285714285,0.021685130803368,0.2517666666666666,0.0572769199202921,0.1718801719698793,19.0,2.7142857142857144,117.0,3.9,6,5,0.0,0.2204285714285714,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-10,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.225,0.225,3.0,0.169,0.271,0.452,0.331360946745562,-0.1697416974169742,0.2215714285714285,0.021685130803368,0.2517666666666666,0.0572769199202921,0.1718801719698793,19.0,2.7142857142857144,117.0,3.9,6,5,0.0,0.2204285714285714,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-11,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.204,0.204,5.0,0.225,0.231,0.345,-0.0933333333333333,-0.116883116883117,0.2177142857142857,0.0220629896025919,0.2470666666666666,0.055180270226071,0.1673871611512106,22.0,3.142857142857143,120.0,4.0,0,5,0.0,0.2185714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-11,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.204,0.204,5.0,0.225,0.231,0.345,-0.0933333333333333,-0.116883116883117,0.2177142857142857,0.0220629896025919,0.2470666666666666,0.055180270226071,0.1673871611512106,22.0,3.142857142857143,120.0,4.0,0,5,0.0,0.2185714285714285,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.258,0.258,8.0,0.204,0.231,0.345,0.2647058823529413,0.1168831168831168,0.2215714285714285,0.0260486201600948,0.2441666666666666,0.0521607025344644,0.1741620022833651,30.0,4.285714285714286,128.0,4.266666666666667,1,5,0.0,0.2168571428571429,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-12,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.258,0.258,8.0,0.204,0.231,0.345,0.2647058823529413,0.1168831168831168,0.2215714285714285,0.0260486201600948,0.2441666666666666,0.0521607025344644,0.1741620022833651,30.0,4.285714285714286,128.0,4.266666666666667,1,5,0.0,0.2168571428571429,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-13,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.195,0.195,2.0,0.258,0.227,0.338,-0.2441860465116279,-0.1409691629955947,0.217,0.0274642624930238,0.2394,0.0498508441921164,0.1798186507544646,26.0,3.7142857142857135,125.0,4.166666666666667,2,5,0.0,0.2138571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-13,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.195,0.195,2.0,0.258,0.227,0.338,-0.2441860465116279,-0.1409691629955947,0.217,0.0274642624930238,0.2394,0.0498508441921164,0.1798186507544646,26.0,3.7142857142857135,125.0,4.166666666666667,2,5,0.0,0.2138571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-14,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.274,0.274,9.0,0.195,0.234,0.322,0.4051282051282052,0.170940170940171,0.2227142857142857,0.033830308835693,0.2377999999999999,0.0479064365891125,0.1938001490897113,30.0,4.285714285714286,130.0,4.333333333333333,3,5,0.0,0.2121428571428571,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-14,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.274,0.274,9.0,0.195,0.234,0.322,0.4051282051282052,0.170940170940171,0.2227142857142857,0.033830308835693,0.2377999999999999,0.0479064365891125,0.1938001490897113,30.0,4.285714285714286,130.0,4.333333333333333,3,5,0.0,0.2121428571428571,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-15,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.458,0.458,2.0,0.274,0.234,0.415,0.6715328467153283,0.9572649572649572,0.2547142857142857,0.0895029357630468,0.2392333333333333,0.0535030736396413,0.2220557183166051,32.0,4.571428571428571,131.0,4.366666666666666,4,5,0.0,0.216,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-15,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.458,0.458,2.0,0.274,0.234,0.415,0.6715328467153283,0.9572649572649572,0.2547142857142857,0.0895029357630468,0.2392333333333333,0.0535030736396413,0.2220557183166051,32.0,4.571428571428571,131.0,4.366666666666666,4,5,0.0,0.216,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-16,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.273,0.273,1.0,0.458,0.169,0.291,-0.4039301310043668,0.6153846153846154,0.2695714285714286,0.0823908059067222,0.2386333333333333,0.0530179110196628,0.2279068150976895,30.0,4.285714285714286,130.0,4.333333333333333,5,5,0.0,0.2227142857142856,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-16,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.273,0.273,1.0,0.458,0.169,0.291,-0.4039301310043668,0.6153846153846154,0.2695714285714286,0.0823908059067222,0.2386333333333333,0.0530179110196628,0.2279068150976895,30.0,4.285714285714286,130.0,4.333333333333333,5,5,0.0,0.2227142857142856,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-17,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.303,0.303,2.0,0.273,0.225,0.253,0.1098901098901097,0.3466666666666667,0.2807142857142857,0.0808697617614083,0.2402999999999999,0.0542157111300159,0.2266064085493707,29.0,4.142857142857143,130.0,4.333333333333333,6,5,0.0,0.2511428571428571,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-17,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.303,0.303,2.0,0.273,0.225,0.253,0.1098901098901097,0.3466666666666667,0.2807142857142857,0.0808697617614083,0.2402999999999999,0.0542157111300159,0.2266064085493707,29.0,4.142857142857143,130.0,4.333333333333333,6,5,0.0,0.2511428571428571,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2015-05-18,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.235,0.235,3.0,0.303,0.204,0.19,-0.2244224422442244,0.1519607843137254,0.2851428571428571,0.077318318974093,0.2418,0.0534199712966352,0.2256362069216047,27.0,3.857142857142857,130.0,4.333333333333333,0,5,0.0,0.2692857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-18,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.235,0.235,3.0,0.303,0.204,0.19,-0.2244224422442244,0.1519607843137254,0.2851428571428571,0.077318318974093,0.2418,0.0534199712966352,0.2256362069216047,27.0,3.857142857142857,130.0,4.333333333333333,0,5,0.0,0.2692857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-19,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.264,0.264,1.0,0.235,0.258,0.193,0.123404255319149,0.0232558139534884,0.286,0.0770454411370328,0.2441666666666666,0.0527744150975535,0.2262150234795849,20.0,2.857142857142857,127.0,4.233333333333333,1,5,0.0,0.286,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-19,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.264,0.264,1.0,0.235,0.258,0.193,0.123404255319149,0.0232558139534884,0.286,0.0770454411370328,0.2441666666666666,0.0527744150975535,0.2262150234795849,20.0,2.857142857142857,127.0,4.233333333333333,1,5,0.0,0.286,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-20,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.273,0.273,3.0,0.264,0.195,0.221,0.0340909090909091,0.4000000000000001,0.2971428571428571,0.0682127524135827,0.2458999999999999,0.0528389692051866,0.2252891416663336,21.0,3.0,119.0,3.966666666666667,2,5,0.0,0.3077142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-20,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.273,0.273,3.0,0.264,0.195,0.221,0.0340909090909091,0.4000000000000001,0.2971428571428571,0.0682127524135827,0.2458999999999999,0.0528389692051866,0.2252891416663336,21.0,3.0,119.0,3.966666666666667,2,5,0.0,0.3077142857142857,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-21,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.317,0.317,2.0,0.273,0.274,0.195,0.161172161172161,0.1569343065693429,0.3032857142857143,0.0677868809172526,0.2499666666666666,0.0534562022178489,0.2247058687894208,14.0,2.0,119.0,3.966666666666667,3,5,0.0,0.3298571428571429,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-21,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.317,0.317,2.0,0.273,0.274,0.195,0.161172161172161,0.1569343065693429,0.3032857142857143,0.0677868809172526,0.2499666666666666,0.0534562022178489,0.2247058687894208,14.0,2.0,119.0,3.966666666666667,3,5,0.0,0.3298571428571429,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-22,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.319,0.319,1.0,0.317,0.458,0.216,0.0063091482649841,-0.3034934497816594,0.2834285714285715,0.0285749997768136,0.2533999999999999,0.0544625865464846,0.2244325801711402,13.0,1.8571428571428568,117.0,3.9,4,5,0.0,0.3582857142857142,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-22,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.319,0.319,1.0,0.317,0.458,0.216,0.0063091482649841,-0.3034934497816594,0.2834285714285715,0.0285749997768136,0.2533999999999999,0.0544625865464846,0.2244325801711402,13.0,1.8571428571428568,117.0,3.9,4,5,0.0,0.3582857142857142,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-23,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.319,0.0,0.319,0.273,0.244,0.0,0.1684981684981683,0.29,0.0306361131439911,0.2558999999999999,0.0556814451440812,0.2238576290148579,12.0,1.7142857142857142,113.0,3.7666666666666666,5,5,1.0,0.3812857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-23,Souvenir Sawed-Off | Sage Spray (Well-Worn),,0.319,0.0,0.319,0.273,0.244,0.0,0.1684981684981683,0.29,0.0306361131439911,0.2558999999999999,0.0556814451440812,0.2238576290148579,12.0,1.7142857142857142,113.0,3.7666666666666666,5,5,1.0,0.3812857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-24,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.238,0.238,2.0,0.319,0.303,0.226,-0.2539184952978056,-0.2145214521452145,0.2807142857142857,0.0348495307847662,0.2563,0.0555080474646094,0.228993903571592,12.0,1.7142857142857142,110.0,3.6666666666666665,6,5,0.0,0.3772857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2015-05-24,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.238,0.238,2.0,0.319,0.303,0.226,-0.2539184952978056,-0.2145214521452145,0.2807142857142857,0.0348495307847662,0.2563,0.0555080474646094,0.228993903571592,12.0,1.7142857142857142,110.0,3.6666666666666665,6,5,0.0,0.3772857142857143,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-25,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.19,0.19,4.0,0.238,0.235,0.202,-0.2016806722689075,-0.1914893617021276,0.2742857142857143,0.0452791793392134,0.2559,0.0559394613250193,0.2314708654995158,13.0,1.8571428571428568,109.0,3.633333333333333,0,5,0.0,0.3798571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2015-05-25,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.19,0.19,4.0,0.238,0.235,0.202,-0.2016806722689075,-0.1914893617021276,0.2742857142857143,0.0452791793392134,0.2559,0.0559394613250193,0.2314708654995158,13.0,1.8571428571428568,109.0,3.633333333333333,0,5,0.0,0.3798571428571428,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,Souvenir Sawed-Off | Sage Spray (Well-Worn),0.229,0.229,5.0,0.19,0.264,0.214,0.2052631578947368,-0.1325757575757575,0.2692857142857143,0.0479902200921166,0.2564,0.0556288893771333,0.2336921737860953,17.0,2.4285714285714284,100.0,3.333333333333333,1,5,0.0,0.3781428571428571,Souvenir Sawed-Off | Sage Spray (Well-Worn),Souvenir Sawed-Off | Sage Spray (Well-Worn),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
